Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
24,"Bryan, Nick",22y 224d,15 (4-0-11 26.67%),2 (0.13),←,
6,"Caldwell, Jye",23y 248d,67 (28-1-38 42.54%),21 (0.31),56 (25-1-30 45.54%),20 (0.36)
13,"Cox, Nik",22y 139d,44 (19-1-24 44.32%),14 (0.32),←,
22,"Durham, Sam",22y 329d,60 (29-1-30 49.17%),15 (0.25),←,
11,"Gresham, Jade",26y 283d,148 (72-2-74 49.32%),146 (0.99),12 (8-1-3 70.83%),10 (0.83)
35,"Guelfi, Matt",26y 293d,102 (51-1-50 50.49%),54 (0.53),←,
21,"Heppell, Dyson",32y 19d,247 (118-3-126 48.38%),67 (0.27),←,
19,"Hind, Nick",29y 288d,90 (40-1-49 45.00%),30 (0.33),69 (31-1-37 45.65%),13 (0.19)
23,"Jones, Harry",23y 98d,41 (23-1-17 57.32%),45 (1.10),←,
29,"Kelly, Jake",29y 133d,159 (71-2-86 45.28%),4 (0.03),49 (21-1-27 43.88%),3 (0.06)
4,"Langford, Kyle",27y 184d,142 (62-2-78 44.37%),156 (1.10),←,
15,"Laverde, Jayden",28y 51d,121 (55-1-65 45.87%),38 (0.31),←,
37,"Martin, Nic",23y 60d,56 (26-1-29 47.32%),39 (0.70),←,
1,"McGrath, Andrew",26y,146 (71-2-73 49.32%),20 (0.14),←,
32,"McKay, Ben",26y 161d,83 (16-2-65 20.48%),1 (0.01),12 (8-1-3 70.83%),
47,"Menzie, Jye",21y 218d,29 (15-0-14 51.72%),26 (0.90),←,
7,"Merrett, Zach",28y 243d,218 (96-3-119 44.72%),72 (0.33),←,
16,"Perkins, Archie",22y 68d,71 (32-0-39 45.07%),48 (0.68),←,
27,"Redman, Mason",26y 281d,114 (54-2-58 48.25%),19 (0.17),←,
14,"Ridley, Jordan",25y 226d,87 (37-1-49 43.10%),2 (0.02),←,
25,"Stringer, Jake",30y 38d,201 (101-1-99 50.50%),348 (1.73),112 (53-1-58 47.77%),188 (1.68)
5,"Tsatas, Elijah",19y 228d,10 (6-0-4 60.00%),2 (0.20),←,
20,"Wright, Peter",27y 268d,127 (39-1-87 31.10%),199 (1.57),61 (26-1-34 43.44%),114 (1.87)
Totals,Totals,25y 289d,2378 (1065-29-1284 44.79%),1368 (0.58),,
C,"Scott, Brad",48y 30d,246 (125-1-120 51.02%),,35 (19-1-15 55.71%),
