Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
11,"Barlow, Ed",22y 151d,17 (6-2-9 41.18%),11 (0.65),←,
42,"Bevan, Paul",24y 273d,102 (57-2-43 56.86%),24 (0.24),←,
14,"Bird, Craig",20y 157d,31 (15-1-15 50.00%),10 (0.32),←,
24,"Bolton, Jude",29y 104d,224 (121-3-100 54.69%),105 (0.47),←,
34,"Brabazon, Ryan",22y 183d,2 (0-0-2 0.00%),1 (0.50),←,
28,"Crouch, Jared",31y 114d,217 (114-1-102 52.76%),50 (0.23),←,
37,"Goodes, Adam",29y 170d,243 (132-3-108 54.94%),250 (1.03),←,
39,"Grundy, Heath",23y 25d,37 (20-0-17 54.05%),18 (0.49),←,
1,"Hall, Barry",32y 139d,250 (126-3-121 51.00%),611 (2.44),162 (92-2-68 57.41%),467 (2.88)
15,"Jack, Kieren",21y 364d,38 (18-1-19 48.68%),20 (0.53),←,
16,"Jolly, Darren",27y 233d,157 (83-2-72 53.50%),66 (0.42),109 (63-2-44 58.72%),55 (0.50)
31,"Kirk, Brett",32y 245d,208 (115-3-90 56.01%),81 (0.39),←,
29,"Mattner, Martin",26y 325d,135 (78-1-56 58.15%),26 (0.19),37 (18-1-18 50.00%),12 (0.32)
5,"OKeefe, Ryan",28y 154d,177 (100-2-75 57.06%),185 (1.05),←,
19,"OLoughlin, Michael",32y 127d,294 (168-4-122 57.82%),505 (1.72),←,
25,"Richards, Ted",26y 167d,116 (64-2-50 56.03%),29 (0.25),83 (45-2-36 55.42%),10 (0.12)
30,"Roberts-Thomson, Lewis",25y 292d,110 (65-1-44 59.55%),12 (0.11),←,
2,"Shaw, Rhyce",27y 254d,107 (53-0-54 49.53%),23 (0.21),13 (5-0-8 38.46%),3 (0.23)
40,"Smith, Nick",21y 15d,4 (0-0-4 0.00%),1 (0.25),←,
27,"Thornton, Kristin",21y 114d,6 (2-0-4 33.33%),3 (0.50),←,
13,"Veszpremi, Patrick",19y 299d,7 (3-0-4 42.86%),9 (1.29),←,
18,"White, Jesse",21y 169d,13 (4-1-8 34.62%),5 (0.38),←,
Totals,Totals,25y 318d,2495 (1344-32-1119 53.87%),2045 (0.82),,
C,"Roos, Paul",46y,169 (99-2-68 59.17%),,←,
