Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Bower, Nathan",20y 293d,8 (2-0-6 25.00%),3 (0.38),←,
21,"Bulluss, Paul",23y 64d,1 (0-0-1 0.00%),,←,
9,"Campbell, Wayne",20y 186d,34 (10-0-24 29.41%),27 (0.79),←,
23,"Eishold, Simon",26y 2d,78 (52-1-25 67.31%),50 (0.64),1 (0-0-1 0.00%),
30,"Free, Tony",23y 274d,90 (27-0-63 30.00%),27 (0.30),←,
36,"Herman, Ian",27y 168d,58 (28-1-29 49.14%),44 (0.76),10 (1-0-9 10.00%),5 (0.50)
11,"Hernaman, Wayne",20y 317d,1 (0-0-1 0.00%),,←,
31,"Howat, John",22y 256d,21 (10-0-11 47.62%),10 (0.48),1 (0-0-1 0.00%),
33,"Knights, Matthew",22y 174d,90 (26-0-64 28.89%),64 (0.71),←,
4,"Lambert, Craig",24y 174d,104 (29-0-75 27.88%),50 (0.48),←,
27,"Maxfield, Stuart",20y 353d,30 (6-0-24 20.00%),15 (0.50),←,
28,"McQueen, Mark",23y 78d,24 (6-0-18 25.00%),6 (0.25),←,
29,"Menegola, Todd",25y 93d,11 (2-0-9 18.18%),12 (1.09),←,
6,"Naish, Chris",21y 182d,47 (12-0-35 25.53%),69 (1.47),←,
50,"Pitura, Mark",18y 275d,1 (0-0-1 0.00%),,←,
24,"Schaefer, Robert",21y 42d,1 (0-0-1 0.00%),1 (1.00),←,
10,"Scott, Allister",21y 277d,16 (2-0-14 12.50%),10 (0.63),←,
49,"Slater, Adam",19y 150d,1 (0-0-1 0.00%),,←,
41,"Turner, Scott",22y 301d,42 (11-0-31 26.19%),18 (0.43),←,
20,"Young, Barry",22y 275d,44 (16-0-28 36.36%),23 (0.52),←,
Totals,Totals,22y 178d,702 (239-2-461 34.05%),429 (0.61),,
C,"Northey, John",49y 272d,190 (96-1-93 50.79%),,1 (0-0-1 0.00%),
