Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",24y 186d,87 (53-0-34 60.92%),23 (0.26),←,
21,"Barry, Leo",30y 8d,205 (120-0-85 58.54%),51 (0.25),←,
42,"Bevan, Paul",22y 242d,51 (32-0-19 62.75%),10 (0.20),←,
6,"Bolton, Craig",26y 361d,136 (84-0-52 61.76%),22 (0.16),107 (67-0-40 62.62%),12 (0.11)
24,"Bolton, Jude",27y 73d,173 (96-1-76 55.78%),82 (0.47),←,
32,"Buchanan, Amon",24y 229d,79 (48-0-31 60.76%),37 (0.47),←,
28,"Crouch, Jared",29y 83d,199 (108-1-90 54.52%),46 (0.23),←,
26,"Dempster, Sean",23y 127d,45 (31-0-14 68.89%),6 (0.13),←,
10,"Everitt, Peter",33y 24d,261 (98-2-161 37.93%),374 (1.43),9 (5-0-4 55.56%),7 (0.78)
12,"Fosdike, Nic",27y 90d,149 (81-1-67 54.70%),60 (0.40),←,
37,"Goodes, Adam",27y 139d,195 (108-1-86 55.64%),195 (1.00),←,
39,"Grundy, Heath",20y 359d,10 (8-0-2 80.00%),9 (0.90),←,
1,"Hall, Barry",30y 108d,213 (108-2-103 51.17%),516 (2.42),125 (74-1-50 59.60%),372 (2.98)
16,"Jolly, Darren",25y 202d,106 (58-0-48 54.72%),32 (0.30),58 (38-0-20 65.52%),21 (0.36)
31,"Kirk, Brett",30y 214d,157 (90-1-66 57.64%),61 (0.39),←,
9,"Malceski, Nick",22y 285d,31 (24-0-7 77.42%),16 (0.52),←,
4,"Mathews, Ben",28y 179d,182 (101-1-80 55.77%),39 (0.21),←,
3,"McVeigh, Jarrad",22y 50d,67 (41-0-26 61.19%),35 (0.52),←,
5,"OKeefe, Ryan",26y 123d,127 (76-0-51 59.84%),137 (1.08),←,
19,"OLoughlin, Michael",30y 96d,256 (148-2-106 58.20%),439 (1.71),←,
25,"Richards, Ted",24y 136d,65 (39-0-26 60.00%),23 (0.35),32 (20-0-12 62.50%),4 (0.13)
13,"Schneider, Adam",23y 15d,85 (53-0-32 62.35%),81 (0.95),←,
Totals,Totals,26y 151d,2879 (1605-12-1262 55.75%),2294 (0.80),,
C,"Roos, Paul",43y 334d,118 (74-0-44 62.71%),,←,
