Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",32y 348d,247 (101-2-144 41.30%),239 (0.97),227 (97-2-128 43.17%),218 (0.96)
17,"Burns, Scott",30y 198d,195 (84-1-110 43.33%),118 (0.61),←,
10,"Caracella, Blake",28y 116d,175 (114-2-59 65.71%),215 (1.23),15 (5-0-10 33.33%),31 (2.07)
8,"Clement, James",28y 308d,187 (77-0-110 41.18%),47 (0.25),103 (51-0-52 49.51%),9 (0.09)
33,"Cloke, Cameron",20y 201d,19 (7-0-12 36.84%),11 (0.58),←,
32,"Cloke, Travis",18y 126d,11 (4-0-7 36.36%),9 (0.82),←,
1,"Davis, Leon",24y 22d,93 (42-0-51 45.16%),108 (1.16),←,
15,"Egan, Chris",18y 256d,7 (4-0-3 57.14%),3 (0.43),←,
45,"Fanning, David",20y 354d,7 (3-0-4 42.86%),1 (0.14),←,
6,"Holland, Brodie",25y 187d,123 (51-0-72 41.46%),121 (0.98),87 (43-0-44 49.43%),84 (0.97)
26,"Johnson, Ben",24y 95d,111 (57-0-54 51.35%),22 (0.20),←,
18,"Licuria, Paul",27y 186d,153 (66-0-87 43.14%),47 (0.31),143 (64-0-79 44.76%),45 (0.31)
24,"Lockyer, Tarkyn",25y 252d,112 (50-0-62 44.64%),58 (0.52),←,
3,"Lonie, Ryan",22y 127d,92 (47-0-45 51.09%),48 (0.52),←,
27,"Maxwell, Nick",22y 36d,23 (11-0-12 47.83%),2 (0.09),←,
11,"OBree, Shane",26y 116d,139 (67-0-72 48.20%),56 (0.40),120 (58-0-62 48.33%),53 (0.44)
35,"Prestigiacomo, Simon",27y 159d,154 (62-0-92 40.26%),3 (0.02),←,
9,"Rowe, Julian",20y 45d,22 (9-0-13 40.91%),8 (0.36),←,
28,"Rusling, Sean",18y 276d,5 (3-0-2 60.00%),3 (0.60),←,
36,"Swan, Dane",21y 134d,24 (11-0-13 45.83%),3 (0.13),←,
20,"Tarrant, Chris",24y 294d,138 (64-0-74 46.38%),257 (1.86),←,
14,"Wakelin, Shane",30y 331d,195 (94-2-99 48.72%),19 (0.10),101 (53-0-48 52.48%),
Totals,Totals,24y 206d,2232 (1028-7-1197 46.06%),1398 (0.63),,
C,"Malthouse, Mick",51y 326d,509 (286-4-219 56.58%),,131 (63-0-68 48.09%),
