Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",11,5,10,21,,,,3.0,2.0,2.0,3.0,,1.0,,,6.0,14.0,,,,,1.0,100.0
2,"Carr, Josh",4,,2,6,,,,2.0,,1.0,2.0,1.0,,,,2.0,4.0,,,5.0,,,77.0
9,"Carr, Matthew",9,5,3,12,,,,,1.0,2.0,1.0,2.0,,1.0,,2.0,10.0,,1.0,,,,45.0
15,"Crowley, Ryan",7,4,1,8,,,,11.0,1.0,,,2.0,1.0,1.0,,2.0,6.0,,,1.0,,,80.0
25,"Dodd, Steven",6,6,10,16,,,,1.0,1.0,,,3.0,1.0,1.0,,5.0,11.0,,,7.0,,,98.0
30,"Drum, Marcus",11,11,8,19,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,8.0,12.0,1.0,2.0,3.0,,,86.0
33,"Farmer, Jeff",10,2,,10,3,1.0,,1.0,,3.0,,1.0,1.0,1.0,,4.0,4.0,,2.0,4.0,,1.0,100.0
27,"Gilmore, Daniel",11,5,4,15,,,,2.0,3.0,2.0,1.0,3.0,2.0,1.0,,2.0,11.0,,,2.0,2.0,,66.0
14,"Grover, Antoni",5,6,8,13,,,,,3.0,,,1.0,1.0,,,2.0,8.0,,,6.0,2.0,,100.0
43,"Hayden, Roger",14,7,6,20,,,,4.0,4.0,2.0,,1.0,3.0,1.0,,6.0,13.0,1.0,,1.0,1.0,1.0,87.0
19,"Hinkley, Clayton",4,3,7,11,1,,,4.0,,1.0,,2.0,2.0,1.0,,5.0,8.0,,1.0,,1.0,,62.0
35,"Ibbotson, Garrick",7,2,10,17,,,,2.0,2.0,2.0,2.0,1.0,2.0,,,7.0,11.0,,,1.0,1.0,,76.0
37,"Johnson, Michael",11,8,9,20,2,1.0,2.0,1.0,,3.0,,4.0,1.0,,,5.0,13.0,1.0,3.0,1.0,,,87.0
8,"McManus, Shaun",6,3,5,11,,1.0,,7.0,,2.0,,2.0,,,,4.0,8.0,,,1.0,,1.0,76.0
18,"McPharlin, Luke",10,7,1,11,2,1.0,,3.0,2.0,2.0,,2.0,1.0,2.0,,4.0,8.0,2.0,2.0,,,,100.0
16,"Mundy, David",5,3,6,11,,,,1.0,,1.0,2.0,3.0,,2.0,,4.0,6.0,,,1.0,,1.0,71.0
10,"Palmer, Rhys",21,8,8,29,,,,1.0,4.0,5.0,5.0,3.0,,,,7.0,21.0,,,1.0,10.0,2.0,72.0
29,"Pavlich, Matthew",8,3,3,11,,3.0,,3.0,,6.0,1.0,2.0,,1.0,,2.0,8.0,,1.0,,,,95.0
31,"Sandilands, Aaron",6,3,8,14,,,37.0,3.0,2.0,3.0,4.0,1.0,2.0,,,9.0,5.0,,,1.0,,,96.0
3,"Schammer, Byron",12,3,5,17,,,,3.0,1.0,3.0,1.0,4.0,,1.0,,5.0,13.0,,,2.0,2.0,,63.0
6,"Solomon, Dean",5,2,2,7,1,1.0,,1.0,,3.0,,1.0,2.0,,,5.0,2.0,,,,,,78.0
22,"Thornton, Scott",3,4,8,11,1,,,,1.0,1.0,,2.0,1.0,1.0,,2.0,10.0,,2.0,1.0,1.0,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,100,124,310,10,11.0,39.0,56.0,28.0,45.0,23.0,42.0,22.0,14.0,,98.0,206.0,5.0,14.0,38.0,20.0,8.0,
Opposition,Opposition,205,116,208,413,12,16.0,21.0,42.0,32.0,41.0,32.0,42.0,14.0,22.0,6.0,107.0,306.0,7.0,15.0,43.0,33.0,10.0,
