Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",4,3,6,10,,,30.0,3.0,1.0,1.0,,6.0,2.0,4.0,,6.0,4.0,1.0,,4.0,,,
29,"Beaumont, Simon",18,6,5,23,,,,5.0,5.0,2.0,1.0,5.0,3.0,2.0,,5.0,16.0,,,4.0,,,
21,"Bradley, Craig",9,1,5,14,,,1.0,4.0,2.0,,3.0,1.0,1.0,,,7.0,8.0,,,3.0,,,
16,"Camporeale, Scott",10,3,4,14,1,,,5.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,10.0,,1.0,2.0,,,
45,"Franchina, Anthony",5,,3,8,,,1.0,4.0,2.0,,,,,,,4.0,1.0,,,1.0,,,
17,"Freeborn, Scott",5,1,6,11,,,,2.0,1.0,1.0,3.0,3.0,3.0,,,8.0,4.0,,,2.0,,,
9,"Hickmott, Adrian",8,3,2,10,2,,,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,4.0,6.0,,1.0,1.0,,,
33,"Houlihan, Ryan",6,1,6,12,,1.0,,2.0,1.0,3.0,2.0,5.0,2.0,3.0,,9.0,4.0,,1.0,2.0,,,
27,"Hulme, Darren",9,2,5,14,1,,,1.0,1.0,6.0,2.0,1.0,,,,4.0,9.0,,,4.0,,,
12,"Lappin, Matthew",12,3,3,15,3,2.0,,1.0,,,2.0,2.0,,1.0,,7.0,9.0,,2.0,,,,
10,"Mansfield, Michael",6,4,1,7,,,,4.0,1.0,1.0,,4.0,,,,,7.0,,,,,,
22,"Manton, Glenn",2,,2,4,,,1.0,2.0,1.0,,,1.0,,,,2.0,3.0,,,4.0,,,
5,"McKay, Andrew",10,6,4,14,,,,2.0,4.0,1.0,1.0,2.0,,,,3.0,9.0,2.0,,,1.0,,
2,"McKernan, Corey",8,6,3,11,3,,8.0,3.0,1.0,2.0,1.0,3.0,,2.0,,6.0,4.0,3.0,4.0,1.0,,,
19,"Merrington, Andrew",4,1,7,11,,,,4.0,,2.0,,5.0,1.0,2.0,,9.0,2.0,1.0,,1.0,,,
18,"Murphy, Justin",13,7,13,26,,1.0,,7.0,3.0,7.0,4.0,6.0,1.0,2.0,3.0,9.0,15.0,,,4.0,1.0,,
40,"Plunkett, Jim",4,3,7,11,,1.0,,3.0,,,5.0,3.0,,,,6.0,5.0,,1.0,3.0,,,
28,"Prendergast, Ian",,,,,,,,,,,,,1.0,,,1.0,,,,4.0,,,
7,"Ratten, Brett",7,1,8,15,1,,,7.0,2.0,1.0,3.0,1.0,,1.0,,9.0,5.0,,1.0,5.0,,,
36,"Sporn, Trent",6,2,5,11,,,,4.0,2.0,2.0,1.0,,,,,3.0,8.0,1.0,,2.0,,,
8,"Whitnall, Lance",11,6,1,12,,,,4.0,4.0,1.0,,,3.0,,,4.0,8.0,1.0,,5.0,2.0,,
34,"Wiggins, Simon",4,1,2,6,,,,,1.0,1.0,,3.0,1.0,2.0,,2.0,4.0,,,4.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,161,60,98,259,11,9.0,41.0,69.0,34.0,33.0,32.0,54.0,22.0,21.0,5.0,113.0,141.0,9.0,11.0,56.0,4.0,,
Opposition,Opposition,167,49,71,238,7,13.0,34.0,59.0,18.0,47.0,45.0,43.0,21.0,22.0,1.0,121.0,109.0,6.0,2.0,48.0,6.0,,
