Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",20y 190d,12 (6-0-6 50.00%),12 (1.00),←,
24,"Burton, Matthew",26y 7d,21 (9-0-12 42.86%),10 (0.48),←,
42,"Callaghan, Craig",20y 78d,15 (3-0-12 20.00%),5 (0.33),←,
13,"Chisholm, Scott",22y 364d,24 (11-0-13 45.83%),5 (0.21),←,
19,"Dhurrkay, Gary",22y 83d,18 (8-0-10 44.44%),24 (1.33),←,
1,"Edwards, Scott",27y 277d,11 (5-0-6 45.45%),2 (0.18),←,
14,"Hunter, Kingsley",20y 365d,7 (3-0-4 42.86%),7 (1.00),←,
16,"Hynes, David",29y 56d,82 (56-1-25 68.90%),59 (0.72),9 (4-0-5 44.44%),4 (0.44)
38,"Jones, Anthony",21y 159d,20 (9-0-11 45.00%),,←,
11,"Kickett, Dale",28y 22d,75 (35-0-40 46.67%),43 (0.57),29 (12-0-17 41.38%),3 (0.10)
36,"Leach, Quenton",23y 280d,28 (11-0-17 39.29%),9 (0.32),←,
45,"Mitchell, Gavin",23y 150d,8 (4-0-4 50.00%),5 (0.63),←,
21,"Muir, David",24y 314d,13 (3-0-10 23.08%),1 (0.08),←,
25,"Norrish, Jason",24y 121d,45 (21-0-24 46.67%),5 (0.11),25 (9-0-16 36.00%),3 (0.12)
10,"OReilly, Stephen",23y 199d,65 (31-0-34 47.69%),9 (0.14),29 (10-0-19 34.48%),4 (0.14)
3,"Rowe, Brad",26y 185d,69 (34-1-34 50.00%),76 (1.10),4 (2-0-2 50.00%),3 (0.75)
40,"Toia, Luke",18y 185d,3 (1-0-2 33.33%),3 (1.00),←,
26,"Waterhouse, Clive",21y 338d,5 (2-0-3 40.00%),2 (0.40),←,
2,"Watters, Scott",27y 122d,101 (42-2-57 42.57%),30 (0.30),18 (7-0-11 38.89%),6 (0.33)
34,"White, Jeff",19y 97d,9 (4-0-5 44.44%),5 (0.56),←,
4,"Wills, Andrew",24y 144d,80 (49-0-31 61.25%),72 (0.90),21 (9-0-12 42.86%),29 (1.38)
Totals,Totals,23y 247d,711 (347-4-360 48.80%),384 (0.54),,
C,"Neesham, Gerard",41y 167d,31 (12-0-19 38.71%),,←,
