North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",26y 153d,68 (35-0-33 51.47%),23 (0.34),58 (28-0-30 48.28%),19 (0.33)
18,"Atley, Shaun",27y 295d,202 (102-0-100 50.50%),43 (0.21),←,
50,"Brown, Ben",27y 227d,126 (66-0-60 52.38%),285 (2.26),←,
10,"Cunnington, Ben",29y 4d,212 (110-0-102 51.89%),86 (0.41),←,
14,"Dumont, Trent",25y 4d,87 (35-0-52 40.23%),24 (0.28),←,
22,"Goldstein, Todd",32y 3d,239 (121-1-117 50.84%),123 (0.51),←,
43,"Hall, Aaron",29y 238d,114 (36-1-77 32.02%),83 (0.73),11 (3-0-8 27.27%),7 (0.64)
37,"Hayden, Kyron",21y 27d,5 (2-0-3 40.00%),,←,
4,"Higgins, Shaun",32y 122d,225 (107-1-117 47.78%),220 (0.98),96 (49-0-47 51.04%),92 (0.96)
34,"Macmillan, Jamie",28y 285d,161 (82-0-79 50.93%),45 (0.28),←,
35,"Mahony, Jack",18y 235d,2 (0-0-2 0.00%),,←,
11,"McDonald, Luke",25y 146d,114 (59-0-55 51.75%),16 (0.14),←,
17,"Pittard, Jasper",29y 94d,153 (78-0-75 50.98%),13 (0.08),27 (12-0-15 44.44%),2 (0.07)
13,"Polec, Jared",27y 266d,133 (71-0-62 53.38%),72 (0.54),27 (12-0-15 44.44%),17 (0.63)
12,"Simpkin, Jy",22y 121d,61 (27-0-34 44.26%),30 (0.49),←,
25,"Tarrant, Robbie",31y 70d,153 (74-0-79 48.37%),44 (0.29),←,
31,"Taylor, Curtis",20y 89d,7 (2-0-5 28.57%),5 (0.71),←,
26,"Thomas, Tarryn",20y 101d,25 (12-0-13 48.00%),19 (0.76),←,
19,"Walker, Josh",27y 235d,90 (39-1-50 43.89%),69 (0.77),5 (2-0-3 40.00%),
2,"Williams, Marley",26y 348d,122 (61-0-61 50.00%),11 (0.09),54 (25-0-29 46.30%),5 (0.09)
38,"Xerri, Tristan",21y 111d,2 (0-0-2 0.00%),1 (0.50),←,
44,"Zurhaar, Cameron",22y 43d,33 (15-0-18 45.45%),36 (1.09),←,
Totals,Totals,26y 13d,2334 (1134-4-1196 48.59%),1248 (0.53),,
C,"Shaw, Rhyce",38y 262d,17 (9-0-8 52.94%),,←,
