Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Baker, Oskar",18,4,2,20,,2.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,,4.0,16.0,,1.0,2.0,,,77.0
4,"Bontempelli, Marcus",12,3,18,30,1,1.0,,6.0,1.0,3.0,5.0,4.0,1.0,1.0,,9.0,19.0,,,1.0,,,84.0
31,"Dale, Bailey",26,9,10,36,,,,1.0,6.0,3.0,,2.0,1.0,,2.0,6.0,26.0,,,1.0,,,85.0
35,"Daniel, Caleb",12,6,18,30,1,,,6.0,3.0,2.0,6.0,2.0,,1.0,,14.0,15.0,,,,,2.0,80.0
15,"Duryea, Taylor",8,4,6,14,,,,2.0,3.0,1.0,,2.0,2.0,,,7.0,6.0,,,1.0,,,87.0
44,"English, Tim",11,4,10,21,,,29.0,7.0,1.0,4.0,5.0,6.0,5.0,2.0,,14.0,8.0,,,3.0,,,82.0
43,"Gardner, Ryan",6,4,3,9,1,,,3.0,1.0,3.0,,3.0,1.0,2.0,,3.0,6.0,1.0,,10.0,,,87.0
39 ↓,"Johannisen, Jason",8,2,4,12,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,4.0,8.0,,,2.0,,,49.0
32,"Jones, Arthur",4,,2,6,,2.0,,3.0,,3.0,1.0,3.0,,2.0,,5.0,3.0,,,2.0,,,69.0
19,"Jones, Liam",4,4,4,8,,,,1.0,1.0,1.0,,1.0,,1.0,,4.0,5.0,1.0,,8.0,,,100.0
21,"Liberatore, Tom",14,3,19,33,,2.0,,5.0,5.0,3.0,7.0,3.0,,1.0,3.0,16.0,18.0,,1.0,2.0,,1.0,84.0
7,"Lobb, Rory",2,,5,7,1,,3.0,6.0,,,1.0,1.0,1.0,,,5.0,3.0,,,3.0,,,87.0
11,"Macrae, Jack",15,3,11,26,2,,,7.0,5.0,,4.0,,1.0,,,11.0,15.0,,,,,,76.0
30 ↑,"McNeil, Lachlan",1,1,6,7,,,,1.0,,1.0,,1.0,,,,3.0,4.0,,,,,1.0,31.0
33,"Naughton, Aaron",12,4,2,14,1,1.0,3.0,3.0,,3.0,1.0,1.0,1.0,,,13.0,2.0,2.0,2.0,2.0,,,86.0
22,"OBrien, Tim",5,5,3,8,,,,2.0,1.0,2.0,,,1.0,,,3.0,6.0,,,1.0,,,82.0
18,"ODonnell, James",2,,2,4,,,,,,1.0,,1.0,,,,1.0,3.0,,,4.0,,,71.0
20,"Richards, Ed",11,5,5,16,,1.0,,3.0,4.0,3.0,,2.0,,1.0,,4.0,12.0,1.0,,1.0,,,77.0
28,"Scott, Anthony",6,,6,12,2,1.0,,5.0,1.0,2.0,2.0,1.0,1.0,,,8.0,4.0,,,3.0,,1.0,75.0
6,"Smith, Bailey",18,,19,37,,1.0,,7.0,1.0,6.0,4.0,2.0,,,1.0,11.0,24.0,,,,,,88.0
2,"Ugle-Hagan, Jamarra",8,4,5,13,,1.0,,,,2.0,,,1.0,,,6.0,6.0,,1.0,1.0,,,81.0
3,"Weightman, Cody",9,6,5,14,1,2.0,,3.0,1.0,3.0,1.0,1.0,1.0,,,6.0,8.0,1.0,1.0,4.0,,,79.0
34,"Williams, Bailey",13,6,9,22,1,2.0,,4.0,,4.0,,2.0,1.0,,,7.0,14.0,1.0,2.0,,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,77,174,399,11,19.0,35.0,77.0,36.0,54.0,40.0,43.0,19.0,12.0,6.0,164.0,231.0,7.0,8.0,51.0,,5.0,
Opposition,Opposition,194,63,104,298,5,10.0,72.0,74.0,42.0,41.0,50.0,54.0,12.0,19.0,,129.0,154.0,5.0,5.0,46.0,3.0,3.0,
