Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",18,7,10,28,,,,1.0,2.0,2.0,1.0,3.0,2.0,2.0,,7.0,22.0,,,4.0,,,81.0
30,"Brand, Kaiden",5,5,5,10,,,,2.0,,1.0,,,1.0,,,3.0,7.0,,,7.0,,1.0,98.0
22,"Breust, Luke",4,2,4,8,,,,1.0,1.0,,,1.0,1.0,,,2.0,5.0,,,,,,84.0
9,"Burgoyne, Shaun",15,5,11,26,2,1.0,,6.0,,4.0,4.0,3.0,1.0,2.0,2.0,17.0,10.0,1.0,,2.0,,1.0,77.0
5,"Burton, Ryan",13,5,8,21,2,,,1.0,5.0,1.0,,2.0,,,,4.0,14.0,,,6.0,,,88.0
8,"Duryea, Taylor",12,8,8,20,,,,5.0,2.0,1.0,,1.0,,,,2.0,17.0,,,1.0,,,73.0
19,"Gunston, Jack",6,3,4,10,,2.0,,3.0,1.0,2.0,1.0,,2.0,,,7.0,3.0,1.0,2.0,5.0,,1.0,88.0
37,"Hardwick, Blake",11,6,8,19,,,,4.0,4.0,3.0,,2.0,1.0,1.0,,6.0,13.0,,,6.0,,,91.0
4,"Hartung, Billy",12,6,9,21,1,,,1.0,,2.0,1.0,1.0,,,,4.0,17.0,,1.0,,,,71.0
31,"Henderson, Ricky",16,8,14,30,2,,,2.0,4.0,2.0,,2.0,,,3.0,3.0,26.0,,1.0,3.0,,1.0,75.0
15,"Hodge, Luke",11,3,11,22,,,,2.0,3.0,1.0,,6.0,,3.0,,4.0,16.0,,,8.0,,,87.0
17,"Howe, Daniel",7,1,8,15,,,,5.0,,1.0,3.0,3.0,,2.0,,4.0,11.0,,,4.0,,,82.0
29,"Langford, Will",14,3,8,22,1,2.0,,5.0,,6.0,5.0,7.0,,2.0,,11.0,11.0,,2.0,,,1.0,79.0
7,"McEvoy, Ben",3,2,5,8,,,36.0,5.0,,,2.0,2.0,,2.0,,4.0,4.0,1.0,,3.0,,,84.0
3,"Mitchell, Tom",10,4,28,38,1,1.0,,5.0,3.0,3.0,6.0,6.0,1.0,3.0,1.0,18.0,21.0,,1.0,,,,82.0
23,"OBrien, Tim",7,,1,8,2,,4.0,,,2.0,,1.0,,1.0,,3.0,5.0,,,1.0,,,70.0
28,"Puopolo, Paul",8,4,7,15,2,,,3.0,,1.0,1.0,4.0,1.0,2.0,,8.0,8.0,1.0,1.0,,,,76.0
2,"Roughead, Jarryd",10,5,10,20,1,2.0,1.0,4.0,1.0,2.0,2.0,5.0,,3.0,,6.0,16.0,,2.0,1.0,,,90.0
25,"Schoenmakers, Ryan",8,5,5,13,,1.0,,2.0,,3.0,,2.0,,1.0,,7.0,6.0,1.0,1.0,5.0,,1.0,75.0
26,"Shiels, Liam",9,3,12,21,,,,7.0,4.0,4.0,6.0,1.0,2.0,,,15.0,10.0,,,4.0,,2.0,83.0
21,"Sicily, James",11,10,14,25,,,,,6.0,1.0,,5.0,,1.0,,9.0,17.0,3.0,,3.0,2.0,,83.0
16,"Smith, Isaac",10,2,9,19,,1.0,,4.0,2.0,2.0,3.0,2.0,1.0,,,4.0,14.0,,1.0,1.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,97,199,419,14,12.0,41.0,68.0,38.0,44.0,35.0,59.0,13.0,25.0,6.0,148.0,273.0,8.0,12.0,64.0,2.0,9.0,
Opposition,Opposition,216,89,190,406,12,10.0,48.0,75.0,25.0,56.0,40.0,62.0,25.0,13.0,,152.0,253.0,7.0,8.0,51.0,4.0,9.0,
