0,1,2,3,4,5,6
←,"Round: 13 Venue: Subiaco Date: Sun, 1-Jul-2001 2:10 PM (4:10 PM) Attendance: 29783","Round: 13 Venue: Subiaco Date: Sun, 1-Jul-2001 2:10 PM (4:10 PM) Attendance: 29783","Round: 13 Venue: Subiaco Date: Sun, 1-Jul-2001 2:10 PM (4:10 PM) Attendance: 29783","Round: 13 Venue: Subiaco Date: Sun, 1-Jul-2001 2:10 PM (4:10 PM) Attendance: 29783","Round: 13 Venue: Subiaco Date: Sun, 1-Jul-2001 2:10 PM (4:10 PM) Attendance: 29783",→
←,West Coast,4.1.25,9.2.56,11.3.69,15.5.95,→
←,Melbourne,5.1.31,8.3.51,10.5.65,13.10.88,→
←,Qrt margin,ME by 6,WC by 5,WC by 4,WC by 7,→
←,Qrt scores,ME 31-25,WC 31-20,ME 14-13,WC 26-23,→
←,Field umpires,"Gavin Dore (258), Stuart Wenn (86), David Corcoran (3)","Gavin Dore (258), Stuart Wenn (86), David Corcoran (3)","Gavin Dore (258), Stuart Wenn (86), David Corcoran (3)","Gavin Dore (258), Stuart Wenn (86), David Corcoran (3)",→
