St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",25y 336d,95 (62-0-33 65.26%),83 (0.87),12 (4-0-8 33.33%),9 (0.75)
30,"Bingham, Lawrence",24y 36d,24 (11-0-13 45.83%),,21 (10-0-11 47.62%),
3,"Burke, Nathan",23y 147d,133 (58-1-74 43.98%),40 (0.30),←,
8,"Devonport, Craig",23y 157d,68 (33-0-35 48.53%),73 (1.07),←,
36,"Fode, Gordon",21y 332d,35 (12-0-23 34.29%),6 (0.17),←,
2,"Frawley, Danny",29y 298d,199 (68-1-130 34.42%),13 (0.07),←,
6,"Grant, David",26y 330d,158 (58-0-100 36.71%),68 (0.43),←,
27,"Greig, Dean",24y 245d,28 (17-0-11 60.71%),6 (0.21),←,
35,"Harvey, Robert",21y 316d,91 (46-1-44 51.10%),59 (0.65),←,
25,"Hollow, Chris",21y 224d,3 (1-0-2 33.33%),,←,
4,"Lockett, Tony",27y 116d,172 (64-0-108 37.21%),840 (4.88),←,
23,"Loewe, Stewart",25y 41d,153 (63-1-89 41.50%),214 (1.40),←,
12,"Morris, Russell",31y 32d,151 (105-2-44 70.20%),78 (0.52),58 (34-1-23 59.48%),26 (0.45)
41,"Pekin, Tim",28y 162d,183 (90-1-92 49.45%),41 (0.22),76 (41-1-34 54.61%),26 (0.34)
37,"Rice, Dean",25y 108d,115 (45-1-69 39.57%),42 (0.37),←,
31,"Shanahan, Jamie",25y 209d,35 (19-0-16 54.29%),,←,
39,"Shaw, Damen",19y 72d,4 (2-0-2 50.00%),2 (0.50),←,
26,"Taylor, Kain",25y 262d,58 (19-1-38 33.62%),15 (0.26),←,
7,"Winmar, Nicky",27y 281d,131 (58-0-73 44.27%),189 (1.44),←,
17,"Wittman, Chris",27y 307d,98 (70-0-28 71.43%),61 (0.62),9 (2-0-7 22.22%),
Totals,Totals,25y 127d,1934 (901-9-1024 46.59%),1830 (0.95),,
C,"Sheldon, Ken",33y 184d,82 (43-1-38 53.05%),,←,
