Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
6,"Caldwell, Jye",23y 226d,64 (26-1-37 41.41%),20 (0.31),53 (23-1-29 44.34%),19 (0.36)
13,"Cox, Nik",22y 117d,42 (18-1-23 44.05%),11 (0.26),←,
33,"Davey, Alwyn",20y 75d,16 (9-1-6 59.38%),7 (0.44),←,
22,"Durham, Sam",22y 307d,57 (27-1-29 48.25%),14 (0.25),←,
17,"Goldstein, Todd",35y 315d,324 (136-3-185 42.44%),159 (0.49),9 (6-1-2 72.22%),2 (0.22)
11,"Gresham, Jade",26y 261d,145 (70-2-73 48.97%),145 (1.00),9 (6-1-2 72.22%),9 (1.00)
35,"Guelfi, Matt",26y 271d,99 (49-1-49 50.00%),50 (0.51),←,
21,"Heppell, Dyson",31y 363d,244 (116-3-125 48.16%),67 (0.27),←,
19,"Hind, Nick",29y 266d,87 (38-1-48 44.25%),27 (0.31),66 (29-1-36 44.70%),10 (0.15)
8,"Hobbs, Ben",20y 238d,43 (18-1-24 43.02%),15 (0.35),←,
23,"Jones, Harry",23y 76d,39 (22-1-16 57.69%),43 (1.10),←,
29,"Kelly, Jake",29y 111d,156 (69-2-85 44.87%),3 (0.02),46 (19-1-26 42.39%),2 (0.04)
4,"Langford, Kyle",27y 162d,139 (60-2-77 43.88%),152 (1.09),←,
15,"Laverde, Jayden",28y 29d,118 (53-1-64 45.34%),38 (0.32),←,
37,"Martin, Nic",23y 38d,53 (24-1-28 46.23%),39 (0.74),←,
1,"McGrath, Andrew",25y 344d,143 (69-2-72 48.95%),20 (0.14),←,
32,"McKay, Ben",26y 139d,80 (14-2-64 18.75%),1 (0.01),9 (6-1-2 72.22%),
7,"Merrett, Zach",28y 221d,215 (94-3-118 44.42%),70 (0.33),←,
3,"Parish, Darcy",26y 291d,157 (64-2-91 41.40%),55 (0.35),←,
16,"Perkins, Archie",22y 46d,68 (30-0-38 44.12%),47 (0.69),←,
27,"Redman, Mason",26y 259d,111 (52-2-57 47.75%),19 (0.17),←,
25,"Stringer, Jake",30y 16d,198 (99-1-98 50.25%),342 (1.73),109 (51-1-57 47.25%),182 (1.67)
20,"Wright, Peter",27y 246d,124 (37-1-86 30.24%),194 (1.56),58 (24-1-33 42.24%),109 (1.88)
Totals,Totals,26y 129d,2722 (1194-35-1493 43.86%),1538 (0.57),,
C,"Scott, Brad",48y 8d,243 (123-1-119 50.82%),,32 (17-1-14 54.69%),
