Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",4,,2,6,,,,3.0,1.0,2.0,,2.0,,1.0,,3.0,3.0,,,4.0,,,81.0
5,"Caldwell, Jye",8,4,5,13,,1.0,,2.0,,2.0,,4.0,,1.0,,5.0,9.0,,1.0,,,,79.0
18,"Cameron, Jeremy",3,,2,5,1,,1.0,3.0,,1.0,,6.0,1.0,4.0,,3.0,3.0,,,2.0,,,89.0
3,"Coniglio, Stephen",12,2,8,20,,,,5.0,1.0,5.0,4.0,5.0,,1.0,,10.0,10.0,,,2.0,,,87.0
35,"Corr, Aidan",7,2,2,9,,,,2.0,3.0,,,,,,,3.0,3.0,,,1.0,,,75.0
16,"Daniels, Brent",9,4,4,13,,,,4.0,,1.0,1.0,1.0,1.0,,,5.0,8.0,,,2.0,,,77.0
31,"Finlayson, Jeremy",5,2,3,8,1,1.0,2.0,2.0,,2.0,2.0,1.0,1.0,,,6.0,2.0,1.0,1.0,3.0,,,74.0
19,"Haynes, Nick",5,2,2,7,,,,,1.0,1.0,,,,,,4.0,2.0,2.0,,8.0,,,91.0
27,"Himmelberg, Harry",4,1,2,6,,,2.0,1.0,,4.0,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,,3.0,,,79.0
2,"Hopper, Jacob",6,,8,14,,,,4.0,,2.0,4.0,2.0,1.0,1.0,,10.0,4.0,,,,,,69.0
20,"Hutchesson, Tom",4,2,3,7,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,2.0,5.0,,,1.0,,,55.0
10,"Jacobs, Sam",4,2,6,10,,,25.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,,6.0,3.0,,,2.0,,,77.0
25,"Keeffe, Lachlan",3,3,2,5,,,,,1.0,1.0,,,,,,1.0,3.0,,,12.0,,,96.0
22,"Kelly, Josh",19,1,12,31,,1.0,,5.0,4.0,7.0,9.0,3.0,1.0,1.0,,13.0,15.0,,,2.0,,,92.0
17,"Langdon, Zac",3,2,5,8,1,2.0,,4.0,1.0,1.0,,2.0,2.0,1.0,,7.0,2.0,,1.0,1.0,,,84.0
33,"OHalloran, Xavier",4,2,6,10,,,,3.0,,3.0,,4.0,,,,6.0,4.0,,1.0,3.0,,,86.0
36,"Perryman, Harry",12,3,8,20,,,,3.0,1.0,2.0,2.0,5.0,1.0,,,11.0,10.0,,,3.0,,,83.0
23,"Shaw, Heath",5,2,1,6,,,,2.0,3.0,,,3.0,1.0,1.0,,5.0,4.0,1.0,,3.0,,,96.0
14,"Taranto, Tim",10,1,3,13,,,,7.0,1.0,4.0,5.0,3.0,1.0,2.0,,8.0,4.0,,,,,,88.0
8,"Ward, Callan",8,1,4,12,,,,1.0,1.0,3.0,2.0,,2.0,,,4.0,9.0,,,2.0,,,78.0
6,"Whitfield, Lachie",10,5,4,14,,,,4.0,,4.0,1.0,2.0,,1.0,,3.0,12.0,,,1.0,,,83.0
29,"Williams, Zac",15,2,6,21,,,,1.0,2.0,4.0,1.0,,1.0,,,8.0,10.0,1.0,,3.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,160,43,98,258,3,7.0,30.0,58.0,22.0,52.0,35.0,48.0,16.0,16.0,,128.0,126.0,6.0,4.0,58.0,,,
Opposition,Opposition,203,84,99,302,10,6.0,38.0,57.0,47.0,33.0,31.0,49.0,16.0,16.0,6.0,133.0,159.0,17.0,7.0,45.0,7.0,6.0,
