Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",21y 41d,45 (16-1-28 36.67%),11 (0.24),←,
6,"Bate, Matthew",21y 309d,49 (17-0-32 34.69%),41 (0.84),←,
43,"Bennell, Jamie",18y 295d,1 (0-0-1 0.00%),,←,
32,"Bruce, Cameron",29y 180d,185 (81-1-103 44.05%),195 (1.05),←,
1,"Buckley, Simon",21y 345d,21 (3-0-18 14.29%),3 (0.14),←,
25,"Cheney, Kyle",19y 216d,1 (0-0-1 0.00%),,←,
36,"Davey, Aaron",25y 292d,98 (44-1-53 45.41%),131 (1.34),←,
8,"Frawley, James",20y 190d,21 (6-0-15 28.57%),,←,
20,"Garland, Colin",20y 335d,20 (2-0-18 10.00%),2 (0.10),←,
18,"Green, Brad",28y 16d,187 (84-1-102 45.19%),229 (1.22),←,
39,"Jetta, Neville",19y 45d,1 (0-0-1 0.00%),1 (1.00),←,
11,"Johnson, Paul",24y 276d,44 (11-0-33 25.00%),12 (0.27),43 (10-0-33 23.26%),12 (0.28)
2,"Jones, Nathan",21y 68d,51 (11-1-39 22.55%),21 (0.41),←,
23,"McDonald, James",32y 175d,218 (94-1-123 43.35%),49 (0.22),←,
5,"McLean, Brock",23y 18d,76 (33-1-42 44.08%),32 (0.42),←,
7,"Miller, Brad",25y 266d,111 (41-1-69 37.39%),60 (0.54),←,
22,"Moloney, Brent",25y 60d,70 (29-1-40 42.14%),17 (0.24),47 (17-0-30 36.17%),11 (0.23)
10,"Morton, Cale",19y 70d,20 (2-0-18 10.00%),13 (0.65),←,
15,"Petterd, Ricky",20y 248d,12 (3-0-9 25.00%),8 (0.67),←,
27,"Rivers, Jared",24y 162d,71 (34-1-36 48.59%),4 (0.06),←,
42,"Spencer, Jake",19y 171d,1 (0-0-1 0.00%),,←,
37,"Warnock, Matthew",24y 360d,22 (4-0-18 18.18%),1 (0.05),←,
Totals,Totals,23y 39d,1325 (515-10-800 38.87%),830 (0.63),,
C,"Bailey, Dean",42y 70d,23 (3-0-20 13.04%),,←,
