Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bruce, Cameron",11,4,1,12,3,,,2.0,,3.0,1.0,,1.0,1.0,,4.0,7.0,,2.0,1.0,1.0,,
28,"Collins, Matthew",9,5,4,13,,,,,4.0,,,,1.0,,,,12.0,,,1.0,1.0,,
21,"Febey, Steven",12,5,9,21,,,,1.0,6.0,1.0,2.0,1.0,,,,6.0,13.0,,,,,,
30,"Godfrey, Simon",5,5,5,10,,,,,1.0,,1.0,1.0,,,,2.0,8.0,,,2.0,,,
18,"Green, Brad",2,2,,2,1,,,,,,,1.0,,2.0,,,2.0,,2.0,,,,
4,"Grgic, Brent",10,6,10,20,,,,1.0,4.0,,,3.0,1.0,1.0,,5.0,14.0,,,2.0,,,
27,"Ingerson, Anthony",3,2,2,5,,,,1.0,,1.0,,,,,,,4.0,,,,,,
16,"Johnstone, Travis",8,6,3,11,1,,,,1.0,3.0,2.0,2.0,,,,1.0,10.0,,1.0,,,,
36,"Leoncelli, Andrew",16,3,6,22,,,,1.0,2.0,4.0,5.0,3.0,1.0,,,6.0,15.0,,,1.0,,,
35,"McDonald, Anthony",13,5,6,19,,,,4.0,3.0,5.0,3.0,2.0,1.0,2.0,,8.0,12.0,1.0,,,2.0,,
9,"Neitz, David",3,1,3,6,2,,1.0,,,,1.0,2.0,1.0,,,4.0,2.0,,,,,,
8,"Nicholson, Alistair",4,2,3,7,,,5.0,1.0,3.0,1.0,1.0,1.0,,,,4.0,3.0,,,,,,
43,"Rigoni, Guy",8,5,2,10,,,,1.0,1.0,4.0,,,,,,1.0,9.0,,,3.0,,,
24,"Robertson, Russell",8,4,2,10,3,,,3.0,,4.0,,,,1.0,,6.0,4.0,1.0,,,1.0,,
5,"Schwarz, David",12,8,10,22,,,4.0,2.0,,6.0,2.0,1.0,1.0,1.0,,7.0,15.0,,,1.0,,,
42,"Walsh, Peter",5,4,5,10,,,,1.0,3.0,1.0,,,,,,1.0,9.0,,,,,,
10,"Ward, Daniel",9,4,4,13,,,,4.0,1.0,2.0,3.0,4.0,,1.0,,6.0,7.0,,,2.0,1.0,,
31,"Wheatley, Paul",6,5,5,11,,,,1.0,2.0,2.0,,,,,,2.0,9.0,,,,,,
45,"Whelan, Matthew",11,5,6,17,,,,4.0,3.0,1.0,,1.0,2.0,,,6.0,11.0,,,2.0,,,
34,"White, Jeff",6,3,8,14,,,13.0,2.0,2.0,1.0,1.0,2.0,,3.0,,4.0,11.0,,,1.0,,,
22,"Woewodin, Shane",15,2,8,23,,1.0,1.0,6.0,,7.0,6.0,2.0,1.0,1.0,,12.0,12.0,1.0,,1.0,1.0,,
13,"Yze, Adem",16,6,2,18,2,1.0,,1.0,,4.0,4.0,1.0,,,,7.0,8.0,,1.0,1.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,92,104,296,12,5.0,24.0,36.0,36.0,50.0,32.0,27.0,10.0,13.0,,92.0,197.0,3.0,6.0,18.0,9.0,,
Opposition,Opposition,235,131,110,345,15,17.0,18.0,35.0,32.0,57.0,30.0,25.0,13.0,10.0,6.0,124.0,217.0,19.0,24.0,21.0,13.0,,
