Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",20y 187d,25 (12-0-13 48.00%),6 (0.24),←,
12,"Akermanis, Jason",29y 86d,241 (148-4-89 62.24%),296 (1.23),203 (125-3-75 62.32%),252 (1.24)
20,"Black, Simon",27y 48d,177 (117-1-59 66.38%),116 (0.66),←,
36,"Bradshaw, Daniel",27y 181d,167 (100-2-65 60.48%),322 (1.93),164 (97-2-65 59.76%),322 (1.96)
17,"Brennan, Jared",21y 297d,27 (16-0-11 59.26%),20 (0.74),←,
16,"Brown, Jonathan",24y 204d,115 (82-0-33 71.30%),180 (1.57),←,
19,"Charman, Jamie",23y 309d,80 (53-1-26 66.88%),30 (0.38),←,
18,"Corrie, Anthony",21y 333d,30 (13-0-17 43.33%),26 (0.87),←,
4,"Fixter, Ben",24y 332d,35 (17-0-18 48.57%),9 (0.26),8 (3-0-5 37.50%),1 (0.13)
43,"McDonald, Beau",26y 199d,79 (53-1-25 67.72%),19 (0.24),←,
9,"McGrath, Ashley",23y 1d,79 (47-1-31 60.13%),68 (0.86),←,
15,"Michael, Mal",28y 331d,188 (106-1-81 56.65%),28 (0.15),127 (85-1-41 67.32%),5 (0.04)
10,"Moody, Matthew",20y 240d,11 (4-0-7 36.36%),6 (0.55),←,
8,"Notting, Tim",27y 212d,142 (93-1-48 65.85%),111 (0.78),←,
24,"Patfull, Joel",21y 165d,1 (1-0-0 100.00%),1 (1.00),←,
6,"Power, Luke",26y 133d,162 (104-1-57 64.51%),171 (1.06),←,
35,"Rischitelli, Michael",20y 133d,12 (5-0-7 41.67%),5 (0.42),←,
29,"Roe, Jason",22y 69d,3 (2-0-1 66.67%),,←,
5,"Scott, Brad",30y 18d,154 (90-2-62 59.09%),44 (0.29),132 (82-2-48 62.88%),38 (0.29)
28,"Selwood, Troy",22y 20d,21 (10-0-11 47.62%),2 (0.10),←,
11,"Sherman, Justin",19y 115d,27 (12-0-15 44.44%),17 (0.63),←,
3,"Voss, Michael",30y 318d,276 (163-2-111 59.42%),242 (0.88),197 (125-1-71 63.71%),170 (0.86)
Totals,Totals,24y 212d,2052 (1248-17-787 60.82%),1719 (0.84),,
C,"Matthews, Leigh",54y 81d,403 (244-6-153 61.29%),,179 (119-1-59 66.76%),
