Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Bolton, Craig",8,2,10,18,,,,,3.0,2.0,1.0,2.0,2.0,1.0,,6.0,11.0,,,2.0,1.0,,84.0
24,"Bolton, Jude",7,2,16,23,,,,8.0,2.0,3.0,5.0,2.0,3.0,,,13.0,10.0,,,2.0,,,81.0
19,"Bradshaw, Daniel",7,4,3,10,1,1.0,,1.0,,2.0,,,1.0,,,3.0,7.0,,1.0,1.0,,1.0,89.0
37,"Goodes, Adam",11,6,5,16,3,1.0,,1.0,,3.0,3.0,1.0,2.0,,,6.0,8.0,1.0,3.0,,,4.0,100.0
39,"Grundy, Heath",14,5,6,20,,,,2.0,2.0,2.0,,5.0,,4.0,,5.0,14.0,2.0,,6.0,,,95.0
15,"Jack, Kieren",14,3,7,21,1,1.0,,2.0,2.0,1.0,4.0,2.0,1.0,,,10.0,9.0,1.0,1.0,1.0,,,83.0
32,"Jetta, Lewis",8,5,4,12,,,,1.0,2.0,3.0,,,1.0,,,2.0,10.0,,,3.0,,,69.0
12,"Kennedy, Josh",5,2,13,18,,,1.0,4.0,1.0,3.0,2.0,3.0,,1.0,,10.0,9.0,,,1.0,,,68.0
17,"Kennelly, Tadhg",18,7,10,28,,,,3.0,4.0,3.0,2.0,3.0,4.0,1.0,,7.0,21.0,,,2.0,2.0,,89.0
31,"Kirk, Brett",7,1,9,16,1,,,6.0,1.0,,2.0,,2.0,,,7.0,9.0,,,,,,78.0
9,"Malceski, Nick",14,6,11,25,1,,,4.0,4.0,4.0,2.0,1.0,2.0,,,13.0,11.0,1.0,,2.0,,1.0,76.0
29,"Mattner, Martin",4,3,5,9,2,,,1.0,,,1.0,4.0,1.0,3.0,,6.0,4.0,,1.0,4.0,,,87.0
21,"McGlynn, Ben",3,1,8,11,,,,1.0,,1.0,3.0,1.0,,1.0,,5.0,5.0,,,2.0,,,80.0
3,"McVeigh, Jarrad",15,5,14,29,1,,,3.0,2.0,4.0,7.0,2.0,2.0,,2.0,14.0,15.0,,1.0,4.0,1.0,1.0,92.0
33,"Moore, Jarred",7,,12,19,1,1.0,,4.0,2.0,1.0,2.0,2.0,2.0,,,12.0,7.0,,,1.0,,1.0,91.0
41,"Mumford, Shane",4,1,5,9,,1.0,16.0,6.0,,1.0,3.0,1.0,3.0,1.0,,6.0,2.0,,1.0,4.0,,,56.0
5,"OKeefe, Ryan",18,2,15,33,1,3.0,,7.0,2.0,4.0,6.0,3.0,2.0,2.0,,12.0,21.0,,1.0,,,,84.0
25,"Richards, Ted",8,3,3,11,,,,4.0,1.0,2.0,,2.0,,1.0,,,10.0,,,2.0,,,75.0
30,"Roberts-Thomson, Lewis",5,3,5,10,,,,1.0,,1.0,,1.0,,1.0,,5.0,5.0,,,9.0,,,88.0
1,"Seaby, Mark",6,5,8,14,,,33.0,,1.0,2.0,1.0,,,,,6.0,7.0,3.0,,3.0,,,63.0
2,"Shaw, Rhyce",10,5,10,20,,,,1.0,1.0,3.0,,3.0,1.0,2.0,,4.0,16.0,,,,,1.0,81.0
18,"White, Jesse",3,2,4,7,1,,,2.0,,3.0,,2.0,,,,3.0,4.0,,1.0,,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,73,183,379,13,10.0,50.0,62.0,30.0,48.0,44.0,40.0,29.0,18.0,2.0,155.0,215.0,8.0,10.0,49.0,4.0,9.0,
Opposition,Opposition,199,81,140,339,15,6.0,36.0,77.0,33.0,45.0,33.0,44.0,18.0,29.0,4.0,135.0,199.0,8.0,5.0,43.0,7.0,10.0,
