Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
14,"Billings, Jack",28y 358d,169 (68-1-100 40.53%),111 (0.66),14 (6-0-8 42.86%),3 (0.21)
37,"Chandler, Kade",24y 210d,54 (31-0-23 57.41%),41 (0.76),←,
31,"Fritsch, Bayley",27y 248d,147 (83-1-63 56.80%),251 (1.71),←,
11,"Gawn, Max",32y 224d,222 (110-1-111 49.77%),109 (0.49),←,
27,"Hore, Marty",28y 158d,18 (8-0-10 44.44%),1 (0.06),←,
22,"Howes, Blake",21y 125d,14 (7-0-7 50.00%),,←,
15,"Langdon, Ed",28y 191d,177 (95-1-81 53.95%),75 (0.42),109 (70-1-38 64.68%),42 (0.39)
8,"Lever, Jake",28y 158d,177 (111-1-65 62.99%),5 (0.03),121 (73-1-47 60.74%),2 (0.02)
25,"McDonald, Tom",31y 327d,230 (102-1-127 44.57%),169 (0.73),←,
4,"McVee, Judd",21y 3d,46 (26-0-20 56.52%),,←,
18,"Melksham, Jake",32y 347d,227 (118-1-108 52.20%),186 (0.82),113 (66-0-47 58.41%),129 (1.14)
30,"Neal-Bullen, Alex",28y 214d,174 (100-1-73 57.76%),116 (0.67),←,
13,"Oliver, Clayton",27y 19d,183 (103-1-79 56.56%),54 (0.30),←,
35,"Petty, Harry",24y 272d,80 (44-1-35 55.63%),25 (0.31),←,
36,"Pickett, Kysaiah",23y 69d,104 (67-1-36 64.90%),159 (1.53),←,
24,"Rivers, Trent",23y 11d,98 (64-1-33 65.82%),9 (0.09),←,
3,"Salem, Christian",29y 26d,174 (89-1-84 51.44%),26 (0.15),←,
32,"Sparrow, Tom",24y 71d,94 (59-1-34 63.30%),34 (0.36),←,
39,"Tholstrup, Koltyn",19y 43d,8 (3-0-5 37.50%),2 (0.25),←,
20,"Tomlinson, Adam",31y,183 (89-3-91 49.45%),35 (0.19),43 (28-0-15 65.12%),
42,"Turner, Daniel",22y 195d,16 (7-0-9 43.75%),12 (0.75),←,
2,"van Rooyen, Jacob",21y 116d,39 (24-0-15 61.54%),54 (1.38),←,
7,"Viney, Jack",30y 119d,217 (99-1-117 45.85%),64 (0.29),←,
Totals,Totals,26y 200d,2851 (1507-18-1326 52.86%),1538 (0.54),,
C,"Goodwin, Simon",47y 228d,181 (103-1-77 57.18%),,180 (103-1-76 57.50%),
