Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
33,"Adams, Marcus",22y 354d,10 (7-0-3 70.00%),,←,
24,"Biggs, Shane",24y 318d,29 (18-0-11 62.07%),6 (0.21),23 (15-0-8 65.22%),6 (0.26)
4,"Bontempelli, Marcus",20y 207d,50 (27-0-23 54.00%),45 (0.90),←,
5,"Boyd, Matthew",33y 296d,270 (131-2-137 48.89%),83 (0.31),←,
15,"Campbell, Tom",24y 229d,35 (14-0-21 40.00%),21 (0.60),←,
35,"Daniel, Caleb",19y 347d,21 (14-0-7 66.67%),11 (0.52),←,
29,"Dickson, Tory",28y 266d,66 (30-0-36 45.45%),112 (1.70),←,
20,"Dunkley, Josh",19y 161d,6 (5-0-1 83.33%),4 (0.67),←,
22,"Honeychurch, Mitch",21y 108d,16 (9-0-7 56.25%),11 (0.69),←,
7,"Hunter, Lachie",21y 188d,49 (24-0-25 48.98%),21 (0.43),←,
46,"Jong, Lin",23y 14d,29 (11-0-18 37.93%),18 (0.62),←,
21,"Liberatore, Tom",24y 33d,90 (34-0-56 37.78%),29 (0.32),←,
11,"Macrae, Jack",21y 320d,68 (34-0-34 50.00%),18 (0.26),←,
38,"Morris, Dale",33y 172d,220 (119-2-99 54.55%),3 (0.01),←,
42,"Picken, Liam",29y 322d,163 (78-0-85 47.85%),52 (0.32),←,
43,"Redpath, Jack",25y 188d,21 (14-0-7 66.67%),36 (1.71),←,
18,"Roberts, Fletcher",23y 15d,27 (13-0-14 48.15%),,←,
23,"Roughead, Jordan",25y 228d,101 (44-0-57 43.56%),19 (0.19),←,
9,"Stringer, Jake",22y 54d,63 (31-0-32 49.21%),120 (1.90),←,
1,"Suckling, Matt",27y 329d,111 (82-0-29 73.87%),56 (0.50),9 (7-0-2 77.78%),5 (0.56)
3,"Wallis, Mitch",23y 238d,89 (39-0-50 43.82%),38 (0.43),←,
34,"Williams, Bailey",18y 252d,5 (3-0-2 60.00%),,←,
Totals,Totals,24y 144d,1539 (781-4-754 50.75%),703 (0.46),,
C,"Beveridge, Luke",45y 300d,36 (23-0-13 63.89%),,←,
