Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",19,7,11,30,1,1.0,,5.0,2.0,11.0,6.0,3.0,2.0,,3.0,12.0,20.0,,1.0,2.0,4.0,,
10,"Ashcroft, Marcus",9,2,7,16,1,,,,2.0,5.0,1.0,,2.0,,,2.0,14.0,,,,4.0,,
20,"Black, Simon",11,4,22,33,1,1.0,,6.0,3.0,4.0,8.0,6.0,,3.0,,17.0,19.0,,,1.0,1.0,,
36,"Bradshaw, Daniel",6,4,4,10,1,2.0,1.0,1.0,,2.0,,,1.0,,,4.0,5.0,1.0,3.0,,,,
16,"Brown, Jonathan",6,6,5,11,1,1.0,2.0,2.0,,2.0,,2.0,2.0,6.0,,5.0,6.0,1.0,1.0,1.0,,,
21,"Cupido, Damian",4,2,3,7,,2.0,,,,1.0,,,,,,2.0,4.0,,2.0,,,,
1,"Headland, Des",6,1,2,8,1,2.0,,,,3.0,,1.0,,,,3.0,5.0,,,,,,
2,"Johnson, Chris",11,3,5,16,,1.0,,,1.0,3.0,,1.0,2.0,1.0,,5.0,9.0,,,2.0,,,
45,"Knobel, Trent",,,4,4,,,8.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,,,2.0,,,
44,"Lappin, Nigel",17,6,7,24,1,1.0,,1.0,5.0,6.0,2.0,1.0,1.0,,,6.0,17.0,2.0,1.0,,1.0,,
11,"Lynch, Alastair",8,7,3,11,3,2.0,,1.0,1.0,1.0,,1.0,,2.0,,6.0,5.0,2.0,5.0,,,,
43,"McDonald, Beau",6,1,4,10,,,19.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,6.0,4.0,,,1.0,,,
4,"McRae, Craig",9,6,7,16,2,2.0,,3.0,,5.0,2.0,2.0,1.0,,,7.0,11.0,,2.0,1.0,,,
15,"Michael, Mal",6,5,8,14,,,1.0,1.0,2.0,1.0,,,1.0,,,7.0,5.0,1.0,,,,,
8,"Notting, Tim",9,4,4,13,1,1.0,,1.0,,2.0,3.0,4.0,,,,5.0,8.0,,2.0,1.0,,,
24,"Picken, Marcus",16,8,5,21,,,,,1.0,7.0,2.0,1.0,1.0,,,8.0,13.0,2.0,1.0,1.0,,,
13,"Pike, Martin",14,5,5,19,1,,,1.0,6.0,4.0,1.0,,2.0,2.0,,6.0,12.0,2.0,1.0,2.0,,,
28,"Robbins, Ben",4,3,7,11,,,,5.0,,1.0,1.0,,,,,4.0,7.0,,,,,,
5,"Scott, Brad",10,3,7,17,1,1.0,,1.0,3.0,3.0,5.0,1.0,2.0,,,10.0,10.0,,,2.0,,,
34,"Shattock, Aaron",7,1,2,9,,,,,1.0,1.0,,1.0,1.0,,,1.0,7.0,,,2.0,,,
3,"Voss, Michael",13,3,11,24,,,,5.0,1.0,9.0,6.0,1.0,1.0,2.0,2.0,13.0,10.0,2.0,,1.0,1.0,,
33,"White, Darryl",16,7,7,23,,,1.0,,4.0,3.0,,1.0,2.0,,,6.0,15.0,1.0,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,88,140,347,15,22.0,32.0,38.0,36.0,78.0,40.0,28.0,25.0,20.0,6.0,138.0,207.0,14.0,19.0,21.0,12.0,,
Opposition,Opposition,175,70,110,285,12,8.0,19.0,31.0,56.0,52.0,27.0,20.0,20.0,25.0,,111.0,173.0,9.0,9.0,13.0,11.0,,
