Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Bassett, Scott",5,3,3,8,,,,2.0,2.0,,1.0,2.0,1.0,,,4.0,5.0,,,4.0,,,68.0
20,"Bowden, Patrick",9,6,6,15,1,,2.0,2.0,,5.0,2.0,1.0,1.0,,,4.0,10.0,,1.0,3.0,,1.0,97.0
42,"Boyd, Matthew",6,2,7,13,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,8.0,7.0,,,3.0,,2.0,100.0
17,"Cooney, Adam",3,1,3,6,,,2.0,,1.0,1.0,,2.0,,,,2.0,4.0,,,1.0,,,50.0
14,"Darcy, Luke",9,4,7,16,2,1.0,13.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,,12.0,4.0,2.0,2.0,4.0,,1.0,100.0
10,"Eagleton, Nathan",17,8,6,23,,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,,1.0,9.0,14.0,2.0,2.0,1.0,,,93.0
18,"Faulkner, Cameron",,1,5,5,,,,1.0,,,,1.0,,1.0,,2.0,3.0,,,,,,69.0
13,"Giansiracusa, Daniel",13,4,7,20,,,,5.0,2.0,6.0,3.0,2.0,2.0,,,8.0,11.0,,,1.0,1.0,1.0,93.0
9,"Gilbee, Lindsay",5,3,4,9,1,,,,2.0,1.0,1.0,2.0,,,,3.0,6.0,,1.0,2.0,,,64.0
3,"Grant, Chris",11,9,6,17,,,,1.0,3.0,,,3.0,,1.0,,6.0,11.0,3.0,,,2.0,,100.0
8,"Hahn, Mitch",7,4,6,13,,,,2.0,,4.0,2.0,,1.0,,,6.0,7.0,1.0,,5.0,,,67.0
22,"Harrison, Ben",5,4,3,8,,1.0,,1.0,,3.0,,2.0,1.0,1.0,,4.0,4.0,1.0,,,,,53.0
6,"Johnson, Brad",20,11,4,24,3,1.0,,3.0,3.0,6.0,1.0,1.0,,,,9.0,15.0,2.0,5.0,,,,100.0
36,"Lake, Brian",4,1,2,6,,,,2.0,5.0,,,2.0,,1.0,,3.0,3.0,,,4.0,,,100.0
2,"Murphy, Robert",14,3,1,15,1,2.0,,4.0,4.0,4.0,,1.0,,,,,15.0,,1.0,6.0,1.0,1.0,100.0
15,"Power, Sam",5,3,4,9,,,,1.0,2.0,1.0,,1.0,,,,2.0,7.0,1.0,,1.0,,,60.0
24,"Rawlings, Jade",11,10,1,12,2,1.0,,1.0,,4.0,,2.0,1.0,1.0,,3.0,9.0,1.0,6.0,3.0,,3.0,100.0
1,"Ray, Farren",3,1,2,5,,,,,1.0,1.0,,,,,,1.0,4.0,,,1.0,1.0,,34.0
30,"Robbins, Matthew",6,5,3,9,3,,,,,1.0,1.0,1.0,1.0,,,4.0,6.0,1.0,4.0,4.0,,,86.0
5,"Smith, Rohan",24,4,4,28,,1.0,,,10.0,8.0,1.0,2.0,1.0,,3.0,8.0,19.0,,1.0,1.0,6.0,,100.0
31,"Street, Peter",2,2,,2,1,,15.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,3.0,,,71.0
7,"West, Scott",10,3,13,23,,,,1.0,3.0,2.0,5.0,2.0,1.0,,,11.0,13.0,,,,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,92,97,286,14,11.0,34.0,35.0,42.0,53.0,24.0,33.0,18.0,7.0,4.0,110.0,178.0,15.0,24.0,47.0,11.0,9.0,
Opposition,Opposition,195,101,118,313,18,13.0,22.0,39.0,39.0,59.0,37.0,38.0,7.0,18.0,2.0,125.0,188.0,20.0,17.0,43.0,8.0,9.0,
