Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",30y 191d,157 (91-0-66 57.96%),5 (0.03),93 (62-0-31 66.67%),
14,"Bergman, Miles",23y 148d,84 (54-0-30 64.29%),20 (0.24),←,
5,"Berry, Joe",18y 331d,1 (0-0-1 0.00%),,←,
10,"Boak, Travis",36y 226d,372 (197-1-174 53.09%),210 (0.56),←,
7,"Burgoyne, Jase",21y 243d,37 (19-0-18 51.35%),7 (0.19),←,
3,"Burton, Ryan",28y 43d,155 (92-1-62 59.68%),24 (0.15),108 (67-0-41 62.04%),19 (0.18)
33,"Byrne-Jones, Darcy",29y 176d,200 (120-0-80 60.00%),54 (0.27),←,
28,"Drew, Willem",26y 165d,108 (67-0-41 62.04%),19 (0.18),←,
22,"Evans, Logan",19y 159d,14 (9-0-5 64.29%),2 (0.14),←,
6,"Farrell, Kane",25y 363d,94 (59-0-35 62.77%),46 (0.49),←,
11,"Finlayson, Jeremy",29y 34d,121 (70-3-48 59.09%),161 (1.33),55 (34-0-21 61.82%),71 (1.29)
19,"Georgiades, Mitch",23y 168d,70 (44-0-26 62.86%),109 (1.56),←,
18,"Horne-Francis, Jason",21y 267d,66 (35-0-31 53.03%),48 (0.73),49 (33-0-16 67.35%),44 (0.90)
34,"Jones, Lachie",22y 340d,57 (33-0-24 57.89%),6 (0.11),←,
12,"Lukosius, Jack",24y 218d,117 (40-1-76 34.62%),80 (0.68),1 (0-0-1 0.00%),1 (1.00)
44,"Mead, Jackson",23y 166d,45 (26-0-19 57.78%),9 (0.20),←,
2,"Powell-Pepper, Sam",27y 66d,143 (88-0-55 61.54%),106 (0.74),←,
35,"Richards, Joe",25y 112d,10 (3-1-6 35.00%),6 (0.60),1 (0-0-1 0.00%),
15,"Rioli, Willie",29y 284d,91 (59-0-32 64.84%),125 (1.37),40 (28-0-12 70.00%),65 (1.63)
1,"Rozee, Connor",25y 52d,130 (81-0-49 62.31%),113 (0.87),←,
8,"Sinn, Josh",22y 67d,11 (7-0-4 63.64%),1 (0.09),←,
24,"Sweet, Jordon",27y 41d,29 (20-0-9 68.97%),7 (0.24),18 (11-0-7 61.11%),5 (0.28)
16,"Wines, Ollie",30y 159d,254 (151-0-103 59.45%),100 (0.39),←,
Totals,Totals,25y 286d,2366 (1365-7-994 57.69%),1258 (0.53),,
C,"Hinkley, Ken",58y 166d,275 (165-0-110 60.00%),,←,
