Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",9,4,8,17,,,,2.0,6.0,1.0,,1.0,1.0,,,3.0,13.0,,,2.0,,,100.0
40,"Butler, Dan",5,3,3,8,3,,,6.0,,1.0,,2.0,,1.0,,4.0,4.0,1.0,2.0,,2.0,,86.0
22,"Caddy, Josh",12,4,8,20,,1.0,,7.0,,2.0,4.0,1.0,,,,8.0,10.0,1.0,1.0,3.0,1.0,1.0,74.0
46,"Castagna, Jason",4,4,9,13,,,,3.0,,3.0,1.0,1.0,,,,6.0,7.0,1.0,,1.0,2.0,1.0,84.0
9,"Cotchin, Trent",11,4,4,15,1,,,5.0,2.0,3.0,3.0,1.0,2.0,,,5.0,10.0,,1.0,,1.0,2.0,84.0
10,"Edwards, Shane",8,2,12,20,,1.0,,1.0,3.0,2.0,1.0,3.0,,2.0,,10.0,10.0,,,1.0,,2.0,78.0
5,"Ellis, Brandon",16,8,13,29,,,,3.0,7.0,1.0,2.0,5.0,,1.0,,8.0,19.0,,,,1.0,,89.0
6,"Grigg, Shaun",13,5,13,26,,1.0,,1.0,3.0,6.0,1.0,2.0,,1.0,,2.0,23.0,,,,,,81.0
2,"Grimes, Dylan",6,3,7,13,,,,3.0,1.0,,,1.0,2.0,,,10.0,5.0,1.0,,7.0,,,88.0
23,"Lambert, Kane",19,7,14,33,,1.0,,10.0,1.0,6.0,6.0,6.0,,,2.0,12.0,20.0,,,1.0,,,84.0
27,"Lloyd, Sam",8,4,5,13,1,,,5.0,2.0,3.0,,,2.0,,,5.0,7.0,,2.0,,,1.0,81.0
31,"Markov, Oleg",4,,5,9,,1.0,,1.0,1.0,,1.0,3.0,,2.0,,5.0,5.0,,,1.0,,,71.0
4,"Martin, Dustin",22,8,14,36,1,2.0,,4.0,2.0,8.0,4.0,6.0,1.0,4.0,3.0,10.0,25.0,,,3.0,3.0,1.0,81.0
33,"McIntosh, Kamdyn",12,6,8,20,,,,5.0,3.0,2.0,,5.0,,1.0,,4.0,17.0,,,4.0,,,80.0
37,"Menadue, Connor",3,3,13,16,,,,2.0,2.0,1.0,1.0,2.0,,,,6.0,10.0,1.0,,,,,67.0
25,"Nankervis, Toby",8,5,13,21,,,28.0,5.0,6.0,1.0,6.0,4.0,1.0,2.0,,10.0,9.0,,,5.0,,,83.0
3,"Prestia, Dion",11,3,13,24,,,,3.0,,2.0,5.0,5.0,,,,8.0,15.0,,,1.0,,,82.0
18,"Rance, Alex",10,3,9,19,,,,6.0,7.0,,,2.0,2.0,,,7.0,9.0,1.0,,10.0,,,96.0
8,"Riewoldt, Jack",4,6,6,10,1,,1.0,4.0,,3.0,1.0,3.0,,1.0,,7.0,6.0,2.0,2.0,3.0,,1.0,100.0
17,"Rioli, Daniel",3,1,3,6,1,,,2.0,,2.0,,4.0,,2.0,,1.0,6.0,,,2.0,,,83.0
15,"Short, Jayden",15,8,5,20,1,,,1.0,6.0,3.0,,3.0,,1.0,,4.0,16.0,1.0,,,3.0,,76.0
44,"Stengle, Tyson",6,1,2,8,2,,,,,2.0,,,1.0,,,3.0,4.0,,1.0,,,,52.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,92,187,396,11,10.0,29.0,79.0,52.0,52.0,36.0,60.0,12.0,18.0,5.0,138.0,250.0,9.0,9.0,44.0,13.0,9.0,
Opposition,Opposition,250,122,147,397,8,15.0,52.0,67.0,39.0,67.0,42.0,63.0,18.0,12.0,1.0,166.0,230.0,22.0,12.0,51.0,3.0,5.0,
