Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Angove, Cody",6,,7,13,,,,1.0,1.0,2.0,,4.0,1.0,,,5.0,8.0,,,1.0,1.0,,81.0
7,"Ash, Lachie",15,5,10,25,,,,4.0,10.0,3.0,,2.0,,1.0,,1.0,21.0,,,6.0,1.0,1.0,87.0
32,"Briggs, Kieren",4,1,6,10,,,34.0,2.0,,2.0,3.0,3.0,,2.0,,5.0,4.0,1.0,,5.0,,,72.0
46,"Brown, Callum",6,3,7,13,,,,3.0,1.0,1.0,1.0,,,,,8.0,5.0,,,1.0,,2.0,82.0
44,"Buckley, Jack",6,6,6,12,,,,2.0,1.0,,,1.0,1.0,,,3.0,10.0,,,6.0,,,87.0
5,"Cadman, Aaron",7,3,2,9,1,2.0,,3.0,,3.0,,2.0,,,,4.0,5.0,,3.0,1.0,,,68.0
17,"Callaghan, Finn",12,1,17,29,,,,7.0,1.0,6.0,4.0,4.0,,,1.0,11.0,16.0,,,2.0,2.0,1.0,83.0
38 ↑,"Delana, Josaia",2,,3,5,,1.0,,3.0,1.0,,,,,,,2.0,4.0,,,1.0,,2.0,38.0
37,"Fonti, Joe",3,1,4,7,,,,,,1.0,1.0,1.0,,1.0,,3.0,6.0,,,3.0,,,65.0
12,"Green, Tom",18,7,19,37,1,1.0,,4.0,3.0,4.0,6.0,5.0,,1.0,3.0,17.0,19.0,,,2.0,,,87.0
4,"Greene, Toby",10,2,8,18,1,1.0,,4.0,1.0,2.0,1.0,5.0,1.0,1.0,,6.0,12.0,,1.0,1.0,,,85.0
27,"Himmelberg, Harry",7,8,14,21,,,,5.0,,2.0,,8.0,,2.0,,7.0,15.0,1.0,,3.0,,1.0,98.0
23,"Hogan, Jesse",13,9,9,22,7,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,10.0,10.0,2.0,5.0,4.0,,1.0,87.0
39,"Idun, Connor",10,8,7,17,,,,,4.0,,1.0,3.0,1.0,3.0,,7.0,12.0,,,5.0,,,96.0
31,"McMullin, Toby",7,1,9,16,,,,3.0,2.0,2.0,1.0,2.0,,2.0,,7.0,10.0,,,,,,67.0
33,"OHalloran, Xavier",10,4,5,15,1,,,1.0,1.0,6.0,2.0,1.0,,,,4.0,11.0,,,,1.0,2.0,87.0
26,"Riccardi, Jake",8,3,9,17,1,,9.0,2.0,,2.0,3.0,4.0,,1.0,,9.0,8.0,2.0,1.0,2.0,,2.0,72.0
20 ↓,"Stringer, Jake",4,1,1,5,2,1.0,,,,2.0,,1.0,1.0,,,1.0,4.0,,1.0,1.0,,,33.0
15,"Taylor, Sam",9,8,4,13,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,7.0,7.0,2.0,,10.0,,,100.0
1,"Thomas, Harvey",6,2,,6,1,,,6.0,,1.0,2.0,2.0,,,,3.0,2.0,1.0,,1.0,,,80.0
8,"Ward, Callan",12,6,6,18,1,,,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,5.0,13.0,,,,,,77.0
10,"Wehr, Jacob",3,,6,9,,,,3.0,2.0,1.0,,1.0,,,,4.0,5.0,,,2.0,,,79.0
6,"Whitfield, Lachie",18,4,12,30,,,,3.0,9.0,2.0,1.0,2.0,1.0,,,6.0,14.0,,,,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,83,171,367,16,9.0,43.0,62.0,45.0,46.0,30.0,56.0,10.0,17.0,4.0,135.0,221.0,9.0,11.0,57.0,5.0,13.0,
Opposition,Opposition,210,98,135,345,14,17.0,30.0,69.0,29.0,61.0,40.0,37.0,17.0,10.0,2.0,128.0,214.0,11.0,16.0,44.0,5.0,7.0,
