Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",5,6,5,10,,,,,,,,,,,,1.0,9.0,1.0,,8.0,,,84.0
24,"Firrito, Michael",9,6,2,11,,,,2.0,2.0,,1.0,1.0,,,,3.0,8.0,1.0,,4.0,,,65.0
6,"Grant, Shannon",24,8,10,34,1,,,4.0,3.0,1.0,2.0,7.0,2.0,1.0,,9.0,25.0,,1.0,,1.0,1.0,96.0
15,"Green, Kasey",7,7,3,10,,,,1.0,,,,1.0,,,,2.0,7.0,2.0,,3.0,,,100.0
31,"Hale, David",5,5,3,8,1,,16.0,,,,,3.0,,2.0,,2.0,6.0,1.0,1.0,,,,76.0
39,"Harding, Leigh",16,9,2,18,,3.0,,,1.0,2.0,1.0,4.0,2.0,1.0,,7.0,11.0,2.0,2.0,1.0,1.0,,71.0
4,"Harris, Daniel",9,7,14,23,,,1.0,2.0,2.0,1.0,7.0,2.0,,,,14.0,9.0,,,2.0,,,80.0
29,"Harvey, Brent",24,14,5,29,2,1.0,,,2.0,3.0,2.0,5.0,,1.0,,5.0,24.0,,1.0,2.0,4.0,,88.0
21,"Jones, Corey",11,9,12,23,,,,6.0,1.0,2.0,3.0,3.0,2.0,1.0,,9.0,15.0,,1.0,1.0,,2.0,87.0
25,"Lower, Ed",4,2,4,8,,,,2.0,3.0,,1.0,,1.0,,,2.0,6.0,,,1.0,,,85.0
35,"Makepeace, Troy",6,5,4,10,,1.0,,3.0,1.0,1.0,,1.0,,1.0,,2.0,8.0,,1.0,2.0,,,68.0
1,"McIntosh, Hamish",6,6,5,11,,,8.0,1.0,1.0,1.0,1.0,,,,,5.0,6.0,2.0,,,,,51.0
20,"Petrie, Drew",14,12,4,18,,,,,2.0,3.0,,2.0,1.0,2.0,,6.0,11.0,2.0,,5.0,,,100.0
30,"Pratt, Daniel",8,6,4,12,1,,,2.0,,,,1.0,,1.0,,3.0,7.0,1.0,1.0,3.0,,,78.0
3,"Rawlings, Brady",17,7,10,27,,,,3.0,2.0,2.0,2.0,1.0,,,,5.0,22.0,,,1.0,,1.0,90.0
34,"Schwarze, Ben",5,2,4,9,,1.0,,3.0,1.0,,2.0,1.0,1.0,1.0,,4.0,5.0,,,2.0,,,74.0
7,"Simpson, Adam",15,10,10,25,,,,2.0,,3.0,2.0,1.0,,,,9.0,16.0,1.0,1.0,1.0,,,82.0
9,"Sinclair, Jess",10,4,9,19,,,,2.0,2.0,5.0,1.0,4.0,,1.0,,3.0,16.0,,,1.0,1.0,,97.0
19,"Swallow, Andrew",9,5,4,13,1,,,5.0,1.0,3.0,3.0,1.0,1.0,,,6.0,7.0,,,1.0,,,66.0
23,"Thompson, Nathan",7,7,2,9,1,1.0,,2.0,,3.0,,1.0,,1.0,,3.0,7.0,,2.0,,,,96.0
36,"Watt, Shannon",9,7,3,12,,,,1.0,4.0,,,1.0,,1.0,,2.0,10.0,,,4.0,,,90.0
8,"Wells, Daniel",15,6,13,28,,1.0,,2.0,7.0,3.0,,2.0,1.0,1.0,,4.0,23.0,1.0,,2.0,1.0,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,150,132,367,7,10.0,25.0,43.0,35.0,33.0,28.0,42.0,11.0,15.0,,106.0,258.0,14.0,11.0,44.0,8.0,5.0,
Opposition,Opposition,191,85,132,323,19,10.0,32.0,38.0,23.0,49.0,31.0,30.0,15.0,11.0,6.0,114.0,207.0,6.0,10.0,51.0,19.0,11.0,
