Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",25y 337d,54 (37-0-17 68.52%),9 (0.17),←,
24,"Bews, Jed",27y 250d,125 (76-2-47 61.60%),15 (0.12),←,
46,"Blicavs, Mark",30y 146d,200 (133-2-65 67.00%),44 (0.22),←,
5,"Cameron, Jeremy",28y 142d,183 (86-3-94 47.81%),461 (2.52),12 (9-0-3 75.00%),34 (2.83)
45,"Close, Brad",23y 22d,27 (20-0-7 74.07%),15 (0.56),←,
40,"Dahlhaus, Luke",29y,214 (111-0-103 51.87%),138 (0.64),60 (41-0-19 68.33%),28 (0.47)
35,"Dangerfield, Patrick",31y 138d,282 (166-1-115 59.04%),308 (1.09),128 (85-1-42 66.80%),145 (1.13)
29,"Guthrie, Cameron",29y 2d,202 (133-2-67 66.34%),63 (0.31),←,
26,"Hawkins, Tom",33y 31d,299 (213-2-84 71.57%),657 (2.20),←,
25,"Henderson, Lachie",31y 250d,203 (108-2-93 53.69%),117 (0.58),86 (58-1-27 68.02%),13 (0.15)
38,"Henry, Jack",22y 357d,87 (58-0-29 66.67%),16 (0.18),←,
4,"Higgins, Shaun",33y 170d,253 (120-1-132 47.63%),228 (0.90),16 (12-0-4 75.00%),4 (0.25)
9,"Holmes, Max",18y 357d,10 (7-0-3 70.00%),1 (0.10),←,
8,"Kolodjashnij, Jake",26y 12d,129 (85-2-42 66.67%),1 (0.01),←,
27,"Menegola, Sam",29y 167d,106 (69-1-36 65.57%),74 (0.70),←,
32,"Miers, Gryan",22y 144d,58 (39-0-19 67.24%),58 (1.00),←,
42,"OConnor, Mark",24y 216d,64 (42-0-22 65.63%),4 (0.06),←,
3,"Parfitt, Brandan",23y 116d,93 (66-0-27 70.97%),41 (0.44),←,
23,"Rohan, Gary",30y 75d,162 (109-1-52 67.59%),173 (1.07),56 (39-0-17 69.64%),77 (1.38)
14,"Selwood, Joel",33y 87d,331 (241-1-89 72.96%),167 (0.50),←,
37,"Simpson, Sam",23y 68d,18 (11-1-6 63.89%),6 (0.33),←,
7,"Smith, Isaac",32y 234d,231 (160-1-70 69.48%),178 (0.77),21 (16-0-5 76.19%),13 (0.62)
1,"Stanley, Rhys",30y 263d,160 (89-1-70 55.94%),101 (0.63),102 (68-1-33 67.16%),61 (0.60)
Totals,Totals,27y 315d,3491 (2179-23-1289 62.42%),2875 (0.82),,
C,"Scott, Chris",45y 110d,258 (178-2-78 69.38%),,←,
