Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
27,"Bews, Andrew",25y 298d,151 (71-1-79 47.35%),120 (0.79),←,
16,"Brownless, Bill",23y 105d,68 (35-1-32 52.21%),131 (1.93),←,
36,"Cameron, David",26y 39d,40 (22-0-18 55.00%),71 (1.77),←,
13,"Cameron, Gary",23y 333d,24 (12-0-12 50.00%),16 (0.67),←,
7,"Couch, Paul",25y 298d,104 (58-0-46 55.77%),86 (0.83),←,
28,"Darcy, Tim",26y 118d,94 (46-0-48 48.94%),24 (0.26),←,
18,"Denham, Sean",21y 14d,37 (18-0-19 48.65%),13 (0.35),←,
14,"Flanigan, Darren",28y 66d,117 (59-0-58 50.43%),46 (0.39),←,
48,"Gurrie, Michael",22y 27d,7 (4-0-3 57.14%),2 (0.29),←,
25,"Hamilton, Shane",19y 268d,16 (9-0-7 56.25%),33 (2.06),←,
39,"Hinkley, Ken",23y 225d,14 (5-0-9 35.71%),24 (1.71),3 (1-0-2 33.33%),3 (1.00)
1,"Hocking, Steve",25y 115d,111 (58-0-53 52.25%),7 (0.06),←,
12,"Malakellis, Spiro",22y 20d,20 (14-0-6 70.00%),9 (0.45),←,
38,"McCrabb, Austin",25y 106d,21 (14-0-7 66.67%),2 (0.10),←,
11,"Morgan, Darren",25y 33d,85 (45-0-40 52.94%),68 (0.80),←,
24,"Poole, Trevor",26y 20d,104 (33-0-71 31.73%),62 (0.60),5 (3-0-2 60.00%),6 (1.20)
20,"Rogers, Andrew",25y 271d,30 (21-0-9 70.00%),3 (0.10),22 (16-0-6 72.73%),2 (0.09)
8,"Scott, Robert",21y 73d,62 (35-1-26 57.26%),79 (1.27),←,
9,"Sterrett, Ray",25y 50d,7 (5-0-2 71.43%),4 (0.57),←,
26,"Stoneham, Barry",22y 93d,72 (40-1-31 56.25%),65 (0.90),←,
Totals,Totals,24y 74d,1184 (604-4-576 51.01%),865 (0.73),,
C,"Blight, Malcolm",40y 86d,49 (28-0-21 57.14%),,33 (22-0-11 66.67%),
