Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",29y 164d,227 (128-0-99 56.39%),199 (0.88),104 (44-0-60 42.31%),79 (0.76)
21,"Black, Heath",26y 76d,143 (50-0-93 34.97%),67 (0.47),89 (28-0-61 31.46%),48 (0.54)
2,"Carr, Josh",25y 105d,125 (87-1-37 70.00%),71 (0.57),20 (10-0-10 50.00%),11 (0.55)
9,"Carr, Matthew",26y 226d,114 (42-1-71 37.28%),50 (0.44),86 (35-0-51 40.70%),48 (0.56)
10,"Cook, Troy",29y,167 (76-0-91 45.51%),62 (0.37),124 (52-0-72 41.94%),51 (0.41)
15,"Crowley, Ryan",21y 160d,10 (6-0-4 60.00%),10 (1.00),←,
25,"Dodd, Steven",22y 53d,16 (7-0-9 43.75%),,←,
33,"Farmer, Jeff",28y 49d,197 (90-0-107 45.69%),383 (1.94),79 (38-0-41 48.10%),124 (1.57)
14,"Grover, Antoni",25y 154d,92 (40-0-52 43.48%),14 (0.15),←,
4,"Hasleby, Paul",24y 61d,128 (53-0-75 41.41%),85 (0.66),←,
20,"Longmuir, Justin",24y 203d,119 (48-0-71 40.34%),146 (1.23),←,
18,"McPharlin, Luke",23y 254d,68 (37-0-31 54.41%),43 (0.63),56 (29-0-27 51.79%),40 (0.71)
34,"Medhurst, Paul",23y 244d,85 (43-0-42 50.59%),152 (1.79),←,
16,"Mundy, David",20y 23d,15 (8-0-7 53.33%),1 (0.07),←,
23,"Parker, Shane",32y 175d,204 (76-0-128 37.25%),10 (0.05),←,
29,"Pavlich, Matthew",23y 224d,126 (52-0-74 41.27%),165 (1.31),←,
7,"Peake, Brett",22y 38d,7 (4-0-3 57.14%),3 (0.43),←,
31,"Sandilands, Aaron",22y 249d,55 (31-0-24 56.36%),13 (0.24),←,
3,"Schammer, Byron",20y 52d,51 (29-0-22 56.86%),17 (0.33),←,
17,"Schofield, Jarrad",30y 194d,203 (127-1-75 62.81%),127 (0.63),9 (3-0-6 33.33%),2 (0.22)
22,"Thornton, Scott",22y 335d,35 (18-0-17 51.43%),,←,
19,"Walker, James",26y 209d,131 (53-0-78 40.46%),13 (0.10),←,
Totals,Totals,25y 15d,2318 (1105-3-1210 47.67%),1631 (0.70),,
C,"Connolly, Chris",42y 140d,88 (45-0-43 51.14%),,87 (44-0-43 50.57%),
