Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",15,5,5,20,,2.0,,1.0,,,,,,,,,,,,,,,
31,"Bailey, Dean",11,5,7,18,,,,1.0,,,,,1.0,,,,,,,,,,
8,"Bewick, Darren",14,2,4,18,,1.0,,2.0,,,,,1.0,,,,,,,,,,
37,"Considine, Ed",10,1,14,24,,,,3.0,,,,,,,,,,,,,,,
23,"Cransberg, Peter",7,3,4,11,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
6,"Daniher, Anthony",11,6,6,17,2.0,,,1.0,,,,,1.0,,,,,,,,,,
5,"Daniher, Terry",11,7,3,14,3.0,3.0,,2.0,,,,,2.0,1.0,,,,,,,,,
15,"Ezard, Alan",16,5,8,24,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,
28,"Flood, David",6,2,4,10,,,,,,,,,3.0,,,,,,,,,,
29,"Grenvold, David",3,1,2,5,,2.0,,,,,,,,1.0,,,,,,,,,
1,"Harvey, Mark",16,6,4,20,,,1.0,,,,,,,1.0,,,,,,,,,
33,"Hills, Paul",10,5,12,22,,1.0,,,,,,,1.0,1.0,,,,,,,,,
9,"Kickett, Derek",12,6,7,19,,,1.0,3.0,,,,,,1.0,,,,,,,,,
42,"Kilpatrick, Glenn",8,1,3,11,,,,1.0,,,,,1.0,,,,,,,,,,
13,"Long, Michael",10,1,8,18,,1.0,,1.0,,,,,,1.0,,,,,,,,,
3,"Salmon, Paul",8,6,4,12,1.0,,10.0,,,,,,1.0,,,,,,,,,,
19,"Somerville, Peter",7,3,2,9,,,3.0,,,,,,2.0,1.0,,,,,,,,,
17,"Sporn, Kieran",10,4,6,16,1.0,,,,,,,,1.0,1.0,,,,,,,,,
26,"Thompson, Mark",18,7,10,28,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,
4,"Wanganeen, Gavin",7,2,1,8,1.0,2.0,,6.0,,,,,3.0,,,,,,,,,,
Totals,Totals,210,78,114,324,11.0,14.0,17.0,22.0,,,,,18.0,12.0,,,,,,,,,
Opposition,Opposition,232,87,107,339,19.0,18.0,34.0,32.0,,,,,12.0,18.0,6.0,,,,,,,,
