Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Cameron, Darcy",29y 289d,103 (59-3-41 58.74%),64 (0.62),102 (59-3-40 59.31%),64 (0.63)
46,"Cox, Mason",34y 50d,132 (81-2-49 62.12%),124 (0.94),←,
25,"Crisp, Jack",31y 213d,257 (140-4-113 55.25%),88 (0.34),239 (133-4-102 56.49%),78 (0.33)
7,"Daicos, Josh",26y 158d,134 (79-3-52 60.07%),65 (0.49),←,
35,"Daicos, Nick",22y 120d,78 (53-2-23 69.23%),50 (0.64),←,
2,"de Goey, Jordan",29y 49d,176 (98-3-75 56.53%),206 (1.17),←,
5,"Elliott, Jamie",32y 255d,202 (124-3-75 62.13%),303 (1.50),←,
17,"Frampton, Billy",28y 164d,63 (37-2-24 60.32%),20 (0.32),39 (27-2-10 71.79%),8 (0.21)
23,"Hill, Bobby",25y 83d,96 (56-3-37 59.90%),109 (1.14),55 (39-2-14 72.73%),75 (1.36)
32,"Hoskin-Elliott, Will",31y 243d,229 (116-3-110 51.31%),189 (0.83),177 (104-3-70 59.60%),147 (0.83)
9,"Houston, Dan",27y 356d,173 (111-0-62 64.16%),43 (0.25),5 (4-0-1 80.00%),2 (0.40)
1,"Lipinski, Patrick",26y 290d,126 (76-2-48 61.11%),63 (0.50),70 (45-2-23 65.71%),33 (0.47)
44,"Long, Ned",22y 87d,20 (9-0-11 45.00%),6 (0.30),15 (9-0-6 60.00%),5 (0.33)
4,"Maynard, Brayden",28y 225d,217 (118-4-95 55.30%),24 (0.11),←,
31,"McCreery, Beau",24y 14d,85 (54-2-29 64.71%),56 (0.66),←,
28,"Membrey, Tim",30y 342d,186 (90-2-94 48.92%),303 (1.63),7 (5-0-2 71.43%),10 (1.43)
41,"Mihocek, Brody",32y 88d,144 (86-3-55 60.76%),246 (1.71),←,
30,"Moore, Darcy",29y 98d,180 (97-4-79 55.00%),67 (0.37),←,
10,"Pendlebury, Scott",37y 116d,411 (249-5-157 61.19%),202 (0.49),←,
12,"Perryman, Harry",26y 135d,137 (74-1-62 54.38%),30 (0.22),8 (6-0-2 75.00%),2 (0.25)
3,"Quaynor, Isaac",25y 108d,116 (68-2-46 59.48%),5 (0.04),←,
8,"Schultz, Lachie",27y 154d,115 (57-3-55 50.87%),130 (1.13),25 (14-2-9 60.00%),29 (1.16)
22,"Sidebottom, Steele",34y 121d,339 (205-6-128 61.36%),197 (0.58),←,
Totals,Totals,28y 322d,3719 (2137-62-1520 57.46%),2590 (0.70),,
C,"McRae, Craig",51y 223d,82 (56-2-24 69.51%),,←,
