Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",29y 118d,152 (87-1-64 57.57%),53 (0.35),←,
37,"Bassett, Adrian",24y 159d,28 (14-0-14 50.00%),9 (0.32),←,
16,"Bond, Chris",22y 203d,14 (4-0-10 28.57%),4 (0.29),←,
21,"Bradley, Craig",27y 298d,134 (79-1-54 59.33%),96 (0.72),←,
20,"Brown, Fraser",20y 364d,19 (5-0-14 26.32%),4 (0.21),←,
40,"Cavedon, Andrew",19y 285d,10 (4-0-6 40.00%),10 (1.00),←,
35,"Dean, Peter",26y 161d,126 (77-1-48 61.51%),15 (0.12),←,
6,"Dorotich, Jon",29y 112d,104 (58-1-45 56.25%),85 (0.82),←,
32,"Glascott, David",30y 112d,171 (109-1-61 64.04%),80 (0.47),←,
13,"Hanna, Mil",25y 134d,84 (42-1-41 50.60%),42 (0.50),←,
10,"James, Michael",19y 230d,10 (4-0-6 40.00%),2 (0.20),←,
28,"Kernahan, David",26y 37d,43 (19-0-24 44.19%),8 (0.19),←,
44,"Madden, Justin",30y 78d,224 (136-1-87 60.94%),145 (0.65),179 (106-1-72 59.50%),125 (0.70)
34,"Matthews, Ashley",21y 264d,8 (3-0-5 37.50%),3 (0.38),←,
23,"Meldrum, Paul",30y 338d,154 (97-1-56 63.31%),139 (0.90),←,
19,"Phillips, Andrew",21y 202d,40 (18-1-21 46.25%),25 (0.63),←,
7,"Ratten, Brett",20y 37d,19 (7-0-12 36.84%),4 (0.21),←,
18,"Sartori, Peter",26y 297d,52 (30-0-22 57.69%),113 (2.17),←,
14,"Sexton, Michael",20y 165d,15 (6-0-9 40.00%),1 (0.07),←,
15,"Verbeek, Simon",24y 141d,36 (17-1-18 48.61%),33 (0.92),←,
Totals,Totals,24y 333d,1443 (816-10-617 56.55%),871 (0.60),,
C,"Parkin, David",48y 339d,303 (174-1-128 57.59%),,140 (87-1-52 62.50%),
