Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",30y 311d,172 (99-0-73 57.56%),5 (0.03),108 (70-0-38 64.81%),
14,"Bergman, Miles",23y 268d,100 (62-0-38 62.00%),26 (0.26),←,
10,"Boak, Travis",36y 346d,381 (203-1-177 53.41%),213 (0.56),←,
7,"Burgoyne, Jase",21y 363d,53 (27-0-26 50.94%),10 (0.19),←,
9,"Butters, Zak",24y 308d,133 (81-0-52 60.90%),68 (0.51),←,
33,"Byrne-Jones, Darcy",29y 296d,215 (127-0-88 59.07%),71 (0.33),←,
28,"Drew, Willem",26y 285d,124 (75-0-49 60.48%),21 (0.17),←,
6,"Farrell, Kane",26y 118d,108 (67-0-41 62.04%),49 (0.45),←,
19,"Georgiades, Mitch",23y 288d,86 (52-0-34 60.47%),154 (1.79),←,
18,"Horne-Francis, Jason",22y 22d,80 (42-0-38 52.50%),61 (0.76),63 (40-0-23 63.49%),57 (0.90)
39,"Jackson, Hugh",22y 71d,6 (4-0-2 66.67%),1 (0.17),←,
34,"Jones, Lachie",23y 95d,69 (39-0-30 56.52%),7 (0.10),←,
50,"Liddy, Mani",23y 143d,4 (3-0-1 75.00%),,←,
30,"Lord, Ollie",23y 192d,28 (16-0-12 57.14%),28 (1.00),←,
36,"Lorenz, Will",20y 144d,4 (3-0-1 75.00%),,←,
12,"Lukosius, Jack",24y 338d,120 (42-1-77 35.42%),83 (0.69),4 (2-0-2 50.00%),4 (1.00)
35,"Richards, Joe",25y 232d,25 (10-1-14 42.00%),18 (0.72),16 (7-0-9 43.75%),12 (0.75)
15,"Rioli, Willie",30y 39d,106 (67-0-39 63.21%),149 (1.41),55 (36-0-19 65.45%),89 (1.62)
1,"Rozee, Connor",25y 172d,146 (89-0-57 60.96%),121 (0.83),←,
8,"Sinn, Josh",22y 187d,25 (15-0-10 60.00%),1 (0.04),←,
24,"Sweet, Jordon",27y 161d,41 (27-0-14 65.85%),8 (0.20),30 (18-0-12 60.00%),6 (0.20)
16,"Wines, Ollie",30y 279d,268 (158-0-110 58.96%),103 (0.38),←,
25,"Zerk-Thatcher, Brandon",26y 322d,84 (45-1-38 54.17%),,33 (21-0-12 63.64%),
Totals,Totals,25y 296d,2378 (1353-4-1021 56.90%),1197 (0.50),,
C,"Hinkley, Ken",58y 286d,291 (173-0-118 59.45%),,←,
