0,1,2,3,4,5,6
←,"Round: 19 Venue: Kardinia Park Date: Sat, 7-Aug-1999 2:10 PM Attendance: 17234","Round: 19 Venue: Kardinia Park Date: Sat, 7-Aug-1999 2:10 PM Attendance: 17234","Round: 19 Venue: Kardinia Park Date: Sat, 7-Aug-1999 2:10 PM Attendance: 17234","Round: 19 Venue: Kardinia Park Date: Sat, 7-Aug-1999 2:10 PM Attendance: 17234","Round: 19 Venue: Kardinia Park Date: Sat, 7-Aug-1999 2:10 PM Attendance: 17234",→
←,Geelong,7.3.45,10.6.66,14.7.91,18.10.118,→
←,Port Adelaide,5.1.31,7.7.49,9.8.62,12.14.86,→
←,Qrt margin,GE by 14,GE by 17,GE by 29,GE by 32,→
←,Qrt scores,GE 45-31,GE 21-18,GE 25-13,GE 27-24,→
←,Field umpires,"Scott McLaren (92), Andrew Coates (179), Mark Nash (124)","Scott McLaren (92), Andrew Coates (179), Mark Nash (124)","Scott McLaren (92), Andrew Coates (179), Mark Nash (124)","Scott McLaren (92), Andrew Coates (179), Mark Nash (124)",→
