Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
27,"Baird, John",23y 312d,38 (20-1-17 53.95%),6 (0.16),←,
16,"Brown, Leigh",22y 55d,89 (33-1-55 37.64%),38 (0.43),26 (14-1-11 55.77%),18 (0.69)
2,"Colbert, Leigh",28y 316d,174 (100-2-72 58.05%),63 (0.36),69 (38-1-30 55.80%),13 (0.19)
24,"Firrito, Michael",20y 143d,6 (4-0-2 66.67%),1 (0.17),←,
6,"Grant, Shannon",26y 365d,196 (115-2-79 59.18%),216 (1.10),138 (83-1-54 60.51%),178 (1.29)
38,"Grima, Blake",19y 315d,1 (0-0-1 0.00%),1 (1.00),←,
31,"Hale, David",19y 332d,4 (1-0-3 25.00%),2 (0.50),←,
29,"Harvey, Brent",25y 340d,154 (94-1-59 61.36%),183 (1.19),←,
21,"Jones, Corey",23y 52d,42 (20-0-22 47.62%),46 (1.10),←,
34,"King, David",32y 42d,223 (138-1-84 62.11%),138 (0.62),←,
35,"Makepeace, Troy",25y 43d,88 (46-1-41 52.84%),20 (0.23),←,
5,"McKernan, Corey",30y 121d,227 (128-0-99 56.39%),297 (1.31),186 (122-0-64 65.59%),237 (1.27)
19,"Motlop, Daniel",22y 33d,26 (10-1-15 40.38%),27 (1.04),←,
20,"Petrie, Drew",21y 186d,45 (22-1-22 50.00%),44 (0.98),←,
3,"Rawlings, Brady",22y 313d,74 (44-0-30 59.46%),29 (0.39),←,
32,"Sansbury, Eddie",20y 144d,4 (3-0-1 75.00%),,←,
7,"Simpson, Adam",28y 62d,184 (116-1-67 63.32%),63 (0.34),←,
9,"Sinclair, Jess",25y 236d,104 (37-1-66 36.06%),52 (0.50),54 (24-1-29 45.37%),26 (0.48)
10,"Stevens, Anthony",32y 291d,276 (166-1-109 60.33%),123 (0.45),←,
12,"Stevens, Michael",23y 163d,25 (13-0-12 52.00%),4 (0.16),8 (5-0-3 62.50%),1 (0.13)
36,"Watt, Shannon",23y 144d,52 (27-1-24 52.88%),4 (0.08),←,
8,"Wells, Daniel",19y 75d,22 (13-1-8 61.36%),13 (0.59),←,
Totals,Totals,24y 169d,2054 (1150-16-888 55.99%),1370 (0.67),,
C,"Laidley, Dani",37y 22d,26 (14-1-11 55.77%),,←,
