Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",19,4,11,30,,,,5.0,4.0,6.0,12.0,5.0,2.0,3.0,2.0,15.0,15.0,,,2.0,,2.0,82.0
5,"Broadbent, Matthew",9,2,5,14,1,,1.0,1.0,1.0,3.0,3.0,3.0,,3.0,,5.0,9.0,,,,,,82.0
27,"Carlile, Alipate",3,1,6,9,,,,2.0,4.0,1.0,,2.0,,2.0,,3.0,5.0,,,3.0,,,100.0
25,"Cassisi, Domenic",10,7,8,18,,,,4.0,1.0,4.0,1.0,1.0,,,,6.0,12.0,1.0,1.0,3.0,,1.0,82.0
18,"Cornes, Kane",12,3,17,29,,1.0,,7.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,11.0,19.0,1.0,,1.0,,,93.0
7,"Ebert, Brad",11,5,8,19,,,,5.0,4.0,2.0,2.0,,,,,8.0,11.0,1.0,,6.0,4.0,1.0,90.0
9,"Gray, Robbie",12,2,8,20,1,3.0,,5.0,1.0,5.0,2.0,4.0,3.0,2.0,,11.0,9.0,,2.0,,1.0,,82.0
8,"Hartlett, Hamish",4,,3,7,,,,5.0,,3.0,3.0,2.0,,2.0,,5.0,2.0,,,,1.0,,66.0
3,"Heath, Campbell",3,1,3,6,,,,7.0,2.0,,,3.0,,2.0,,1.0,4.0,,,4.0,,,95.0
42,"Jonas, Tom",4,1,6,10,,,,3.0,4.0,,,5.0,,4.0,,4.0,6.0,1.0,,5.0,,,100.0
23,"Lobbe, Matthew",4,3,6,10,1,,17.0,2.0,,,1.0,2.0,1.0,1.0,,6.0,4.0,,,5.0,,,77.0
37,"Mitchell, Kane",5,1,10,15,,,,,3.0,1.0,1.0,1.0,,,,8.0,7.0,,,,,,71.0
6,"Monfries, Angus",7,2,10,17,1,,,6.0,,4.0,,2.0,1.0,2.0,,5.0,12.0,,2.0,1.0,,1.0,86.0
32,"Neade, Jake",6,2,4,10,1,1.0,,5.0,,3.0,,3.0,2.0,2.0,,5.0,4.0,1.0,1.0,3.0,,1.0,84.0
13,"OShea, Cameron",6,4,4,10,,,,5.0,3.0,1.0,,2.0,,2.0,,1.0,9.0,,,4.0,,,93.0
4 ↓,"Renouf, Brent",1,,2,3,1,,12.0,1.0,,2.0,1.0,2.0,,2.0,,2.0,1.0,,,4.0,,,56.0
28,"Schulz, Jay",9,7,6,15,3,,,4.0,,2.0,,,1.0,,,5.0,10.0,,2.0,1.0,,,99.0
15,"Stevenson, Lewis",6,2,3,9,,,,2.0,4.0,,1.0,2.0,1.0,2.0,,3.0,5.0,,,1.0,,,90.0
14 ↑,"Stewart, Paul",3,2,2,5,,,,2.0,,1.0,,1.0,,1.0,,,5.0,,1.0,,,,26.0
39,"Westhoff, Justin",5,3,6,11,,2.0,1.0,,,,,3.0,,2.0,,10.0,1.0,2.0,1.0,2.0,,1.0,90.0
16,"Wines, Ollie",8,2,10,18,1,,,6.0,,1.0,3.0,4.0,1.0,3.0,,7.0,11.0,,,1.0,,,64.0
20,"Wingard, Chad",12,4,10,22,2,1.0,,1.0,2.0,3.0,2.0,3.0,,2.0,,7.0,14.0,,2.0,1.0,3.0,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,159,58,148,307,12,11.0,31.0,78.0,34.0,43.0,36.0,52.0,15.0,38.0,3.0,128.0,175.0,7.0,12.0,47.0,9.0,7.0,
Opposition,Opposition,200,75,136,336,14,9.0,50.0,66.0,29.0,54.0,42.0,39.0,38.0,15.0,3.0,159.0,175.0,11.0,14.0,27.0,7.0,9.0,
