Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
45,"Banik, Anthony",11,,4.0,15,,,,,,,,,1.0,,,,,,,,,,
16,"Cloke, David",5,2.0,5.0,10,,,5.0,,,,,,,6.0,,,,,,,,,
28,"Czerkaski, Peter",4,1.0,,4,,,,,,,,,,,,,,,,,,,
46,"Francis, Matthew",5,3.0,9.0,14,,,,1.0,,,,,1.0,2.0,,,,,,,,,
25,"Gale, Brendon",5,1.0,6.0,11,,,,1.0,,,,,2.0,1.0,,,,,,,,,
24,"Goodwin, Andy",8,2.0,3.0,11,,,,,,,,,2.0,2.0,,,,,,,,,
19,"Hamilton, Greg",5,4.0,2.0,7,1.0,3.0,,2.0,,,,,,1.0,,,,,,,,,
42,"Honybun, David",8,2.0,2.0,10,,3.0,3.0,,,,,,1.0,3.0,,,,,,,,,
40,"James, Stephen",8,2.0,2.0,10,,2.0,,1.0,,,,,,1.0,,,,,,,,,
33,"Knights, Matthew",15,4.0,10.0,25,1.0,,,,,,,,,4.0,,,,,,,,,
4,"Lambert, Craig",17,5.0,11.0,28,,,,3.0,,,,,1.0,2.0,,,,,,,,,
1,"Lee, Mark",12,3.0,5.0,17,,,9.0,2.0,,,,,4.0,,,,,,,,,,
27,"Maxfield, Stuart",7,2.0,1.0,8,,,,1.0,,,,,,2.0,,,,,,,,,
7,"Mitchell, Michael",8,3.0,9.0,17,,2.0,,1.0,,,,,2.0,,,,,,,,,,
22,"Nichols, Trent",17,3.0,6.0,23,1.0,,,,,,,,1.0,1.0,,,,,,,,,
21,"Powell, Tim",11,5.0,7.0,18,,,,1.0,,,,,,,,,,,,,,,
48,"Ryan, Stephen",13,5.0,8.0,21,3.0,,,,,,,,1.0,2.0,,,,,,,,,
43,"Scott, Allister",7,1.0,6.0,13,,,,,,,,,2.0,,,,,,,,,,
17,"Smith, Craig",15,9.0,12.0,27,,,,2.0,,,,,,3.0,,,,,,,,,
3,"Weightman, Dale",3,,5.0,8,,,,1.0,,,,,1.0,,,,,,,,,,
Totals,Totals,184,57.0,113.0,297,6.0,10.0,17.0,16.0,,,,,19.0,30.0,,,,,,,,,
Opposition,Opposition,251,97.0,151.0,402,18.0,17.0,19.0,30.0,,,,,30.0,19.0,6.0,,,,,,,,
