West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Annear, John",11,,2,13,1,1.0,1.0,,,,,,2.0,3.0,,,,,,,,,
14,"Brennan, Michael",8,3,4,12,,,,1.0,,,,,2.0,1.0,,,,,,,,,
39,"Heady, Brett",14,1,6,20,2,2.0,,1.0,,,,,2.0,,,,,,,,,,
27,"Jackson, Stevan",8,5,9,17,,,13.0,1.0,,,,,1.0,1.0,,,,,,,,,
33,"Kemp, Dean",11,,4,15,,,,,,,,,3.0,,,,,,,,,,
5,"Lamb, Dwayne",11,1,3,14,,,,6.0,,,,,4.0,2.0,,,,,,,,,
19,"Langdon, Karl",10,2,3,13,3,2.0,4.0,,,,,,,1.0,,,,,,,,,
28,"Lewis, Chris",16,1,7,23,,1.0,,,,,,,1.0,,,,,,,,,,
3,"Mainwaring, Chris",22,3,8,30,,1.0,,2.0,,,,,4.0,1.0,3.0,,,,,,,,
8,"Malaxos, Stephen",12,2,11,23,,1.0,,,,,,,1.0,1.0,,,,,,,,,
37,"Matera, Peter",11,4,3,14,1,1.0,2.0,1.0,,,,,2.0,2.0,,,,,,,,,
17,"McKenna, Guy",4,1,6,10,1,,,3.0,,,,,,,,,,,,,,,
6,"Miles, Geoff",3,1,1,4,1,,,,,,,,,1.0,,,,,,,,,
41,"Narkle, Phil",6,1,11,17,1,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
23,"Rance, Murray",3,,6,9,,,,,,,,,,3.0,,,,,,,,,
12,"Scott, Phil",7,4,3,10,1,1.0,9.0,,,,,,,1.0,,,,,,,,,
4,"Sumich, Peter",8,5,,8,5,4.0,,1.0,,,,,1.0,2.0,,,,,,,,,
13,"Watters, Scott",4,,7,11,,,,2.0,,,,,2.0,,,,,,,,,,
9,"Wilson, Peter",6,1,1,7,,,,,,,,,,1.0,,,,,,,,,
24,"Worsfold, John",11,2,8,19,,,1.0,4.0,,,,,4.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,37,103,289,16,16.0,30.0,23.0,,,,,31.0,23.0,3.0,,,,,,,,
Opposition,Opposition,176,47,86,262,13,15.0,46.0,17.0,,,,,23.0,31.0,3.0,,,,,,,,
