Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",23y 214d,49 (22-0-27 44.90%),6 (0.12),←,
26,"Bickley, Mark",30y 339d,201 (98-0-103 48.76%),64 (0.32),←,
35,"Biglands, Rhett",22y 308d,14 (8-0-6 57.14%),4 (0.29),←,
44,"Caven, Peter",30y 53d,135 (62-0-73 45.93%),54 (0.40),78 (41-0-37 52.56%),33 (0.42)
14,"Connell, Matthew",27y 340d,95 (41-0-54 43.16%),28 (0.29),92 (39-0-53 42.39%),28 (0.30)
1,"Crowell, Andrew",22y 328d,10 (5-0-5 50.00%),8 (0.80),←,
33,"Eccles, Andrew",21y 37d,33 (19-0-14 57.58%),20 (0.61),←,
9,"Edwards, Tyson",23y 337d,99 (49-0-50 49.49%),58 (0.59),←,
38,"Gallagher, David",19y 338d,19 (9-0-10 47.37%),2 (0.11),←,
36,"Goodwin, Simon",23y 195d,68 (37-0-31 54.41%),26 (0.38),←,
34,"Hart, Ben",25y 365d,198 (97-1-100 49.24%),34 (0.17),←,
11,"James, Brett",27y 206d,114 (56-1-57 49.56%),52 (0.46),72 (39-0-33 54.17%),26 (0.36)
28,"Johnson, Kane",22y 115d,63 (31-0-32 49.21%),17 (0.27),←,
16,"McGregor, Ken",19y 161d,19 (7-0-12 36.84%),10 (0.53),←,
23,"McLeod, Andrew",23y 339d,119 (59-0-60 49.58%),117 (0.98),←,
52,"Rehn, Shaun",28y 326d,130 (71-1-58 55.00%),52 (0.40),←,
32,"Ricciuto, Mark",25y 30d,167 (78-1-88 47.01%),108 (0.65),←,
10,"Robran, Matthew",29y 111d,119 (64-0-55 53.78%),104 (0.87),112 (60-0-52 53.57%),99 (0.88)
7,"Smart, Nigel",31y 48d,205 (98-1-106 48.05%),100 (0.49),←,
20,"Stenglein, Tyson",19y 358d,17 (9-0-8 52.94%),1 (0.06),←,
30,"Vardy, Peter",24y 164d,76 (39-0-37 51.32%),127 (1.67),←,
17,"Welsh, Scott",21y 214d,54 (34-0-20 62.96%),72 (1.33),18 (8-0-10 44.44%),42 (2.33)
Totals,Totals,24y 307d,2004 (993-5-1006 49.55%),1064 (0.53),,
C,"Ayres, Gary",39y 284d,134 (73-1-60 54.85%),,18 (8-0-10 44.44%),
