Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Bowyer, Glen",,1.0,5.0,5,,,,,,,,,1.0,,,4,1,1.0,,,,,52.0
16,"Camporeale, Scott",9.0,1.0,8.0,17,,,,1.0,2.0,,2.0,2.0,1.0,1.0,,4,12,,,1.0,,,100.0
13,"Davies, Justin",2.0,1.0,3.0,5,,,,2.0,1.0,,,1.0,1.0,1.0,,4,1,,,2.0,,,51.0
26,"De Luca, Adrian",7.0,3.0,5.0,12,1.0,1.0,2.0,2.0,1.0,4.0,2.0,4.0,,1.0,,5,6,,1.0,,,,95.0
14,"Fisher, Brad",5.0,4.0,1.0,6,1.0,,,1.0,1.0,2.0,,,2.0,,,2,5,,2.0,,,,85.0
11,"French, Barnaby",6.0,2.0,1.0,7,,,17.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,,5,2,1.0,,1.0,,,95.0
33,"Houlihan, Ryan",19.0,6.0,6.0,25,,1.0,,2.0,5.0,1.0,2.0,,,,,7,15,,2.0,,,1.0,100.0
10,"Johnson, Brett",9.0,7.0,10.0,19,,2.0,,,1.0,,3.0,1.0,,,,8,12,,1.0,1.0,,,87.0
43,"Koutoufides, Anthony",9.0,4.0,6.0,15,1.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,,1.0,,7,8,1.0,3.0,5.0,,,100.0
12,"Lappin, Matthew",10.0,7.0,,10,1.0,1.0,,1.0,1.0,3.0,,4.0,,2.0,,2,9,2.0,1.0,1.0,,,100.0
41,"McCormick, Jonathon",4.0,2.0,2.0,6,,,,,1.0,1.0,,2.0,,1.0,,1,5,,,1.0,,,63.0
20,"McGrath, Cory",11.0,8.0,3.0,14,1.0,,,2.0,4.0,5.0,1.0,3.0,,2.0,,2,13,,,3.0,2.0,,92.0
3,"Morrell, Digby",10.0,7.0,3.0,13,,1.0,3.0,1.0,5.0,1.0,,1.0,,,,4,10,,,10.0,,1.0,100.0
37,"Norman, Karl",2.0,,,2,,,,1.0,1.0,,,,1.0,,,1,1,,,2.0,,,48.0
28,"Prendergast, Ian",5.0,1.0,2.0,7,,,1.0,5.0,,1.0,2.0,2.0,2.0,1.0,,4,2,1.0,,3.0,,,100.0
29,"Scotland, Heath",11.0,6.0,5.0,16,,1.0,,1.0,2.0,4.0,4.0,2.0,,1.0,,6,10,,,,,,86.0
6,"Simpson, Kade",1.0,,1.0,2,,,,,,,,1.0,,,,1,1,,,,,,19.0
36,"Sporn, Trent",4.0,,2.0,6,,,,3.0,,,,1.0,,,,1,5,,,2.0,,,71.0
24,"Stevens, Nick",13.0,7.0,6.0,19,,1.0,,3.0,4.0,3.0,2.0,4.0,,2.0,,5,10,,,3.0,,,100.0
15,"Teague, David",10.0,6.0,6.0,16,,,,2.0,4.0,1.0,1.0,2.0,1.0,2.0,,8,7,2.0,,5.0,,,100.0
32,"Thornton, Bret",8.0,5.0,2.0,10,,,1.0,,6.0,,1.0,,,,,4,6,1.0,,10.0,,,100.0
1,"Walker, Andrew",6.0,3.0,1.0,7,,,1.0,,1.0,1.0,1.0,1.0,,,,3,4,,,2.0,,,55.0
Totals,Totals,161.0,81.0,78.0,239,5.0,10.0,28.0,34.0,43.0,30.0,24.0,37.0,11.0,16.0,,88,145,9.0,10.0,52.0,2.0,2.0,
Opposition,Opposition,195.0,92.0,137.0,332,18.0,15.0,36.0,46.0,25.0,62.0,36.0,33.0,16.0,11.0,6.0,107,225,9.0,18.0,41.0,12.0,12.0,
