Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",24y 276d,43 (21-0-22 48.84%),1 (0.02),←,
3,"Coniglio, Stephen",24y 219d,111 (50-1-60 45.50%),53 (0.48),←,
16,"Daniels, Brent",19y 135d,3 (2-0-1 66.67%),,←,
1,"Davis, Phil",27y 326d,136 (65-3-68 48.90%),6 (0.04),118 (54-3-61 47.03%),5 (0.04)
7,"Deledio, Brett",31y 95d,257 (119-6-132 47.47%),190 (0.74),14 (9-1-4 67.86%),8 (0.57)
4,"Greene, Toby",24y 300d,122 (50-1-71 41.39%),134 (1.10),←,
19,"Haynes, Nick",26y 65d,98 (46-3-49 48.47%),8 (0.08),←,
27,"Himmelberg, Harry",22y 75d,33 (22-1-10 68.18%),23 (0.70),←,
2,"Hopper, Jacob",21y 166d,37 (24-1-12 66.22%),16 (0.43),←,
25,"Keeffe, Lachlan",28y 99d,44 (26-0-18 59.09%),8 (0.18),4 (1-0-3 25.00%),1 (0.25)
22,"Kelly, Josh",23y 160d,95 (52-2-41 55.79%),62 (0.65),←,
40,"Kennedy, Adam",26y 10d,85 (28-0-57 32.94%),6 (0.07),←,
17,"Langdon, Zac",22y 251d,14 (9-0-5 64.29%),16 (1.14),←,
37,"Lobb, Rory",25y 163d,67 (38-2-27 58.21%),59 (0.88),←,
50,"Reid, Sam",28y 257d,59 (32-3-24 56.78%),26 (0.44),49 (26-3-20 56.12%),25 (0.51)
23,"Shaw, Heath",32y 237d,279 (169-5-105 61.47%),39 (0.14),106 (59-3-44 57.08%),2 (0.02)
5,"Shiel, Dylan",25y 135d,129 (56-3-70 44.57%),62 (0.48),←,
26,"Simpson, Dawson",29y 155d,37 (26-1-10 71.62%),4 (0.11),9 (7-1-1 83.33%),
14,"Taranto, Tim",20y 175d,31 (20-1-10 66.13%),13 (0.42),←,
20,"Tomlinson, Adam",24y 346d,108 (42-3-63 40.28%),26 (0.24),←,
8,"Ward, Callan",28y 103d,209 (93-3-113 45.22%),106 (0.51),149 (61-3-85 41.95%),73 (0.49)
6,"Whitfield, Lachie",24y 4d,107 (48-3-56 46.26%),47 (0.44),←,
Totals,Totals,25y 204d,2104 (1038-42-1024 49.33%),905 (0.43),,
C,"Cameron, Leon",45y 323d,110 (59-3-48 55.00%),,←,
