West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Ball, Jason",4,4,3,7,1,,4.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,
6,"Banfield, Drew",11,3,5,16,,,,4.0,,4.0,4.0,4.0,2.0,,,,,,,,,,
10,"Braun, Michael",8,2,6,14,,,,,1.0,3.0,3.0,3.0,,2.0,,,,,,,,,
9,"Cousins, Ben",14,2,8,22,,,,4.0,3.0,5.0,7.0,1.0,2.0,1.0,,,,,,,,,
23,"Fewster, Brendon",3,,2,5,2,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,
19,"Gardiner, Michael",7,8,12,19,,,20.0,,1.0,4.0,3.0,4.0,1.0,1.0,,,,,,,,,
7,"Gehrig, Fraser",4,4,4,8,1,1.0,,2.0,,2.0,,3.0,2.0,2.0,,,,,,,,,
1,"Heady, Brett",,,,,,,,,,,,1.0,,,,,,,,,,,
27,"Jakovich, Glen",10,7,3,13,,1.0,1.0,2.0,2.0,3.0,,1.0,1.0,,,,,,,,,,
2,"Kemp, Dean",6,2,3,9,1,,,,,1.0,2.0,,,,,,,,,,,,
28,"Lewis, Chris",13,4,7,20,,1.0,,1.0,,4.0,1.0,6.0,,1.0,,,,,,,,,
33,"Matera, Phillip",9,2,3,12,1,2.0,,3.0,,1.0,,2.0,3.0,3.0,,,,,,,,,
11,"McIntosh, Ashley",5,1,5,10,,,,6.0,4.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,
8,"Metropolis, Daniel",1,,1,2,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
42,"Morrison, Chad",16,6,3,19,,,,2.0,3.0,6.0,1.0,1.0,2.0,3.0,,,,,,,,,
36,"Read, Phillip",8,4,8,16,,,1.0,3.0,4.0,1.0,,,1.0,2.0,,,,,,,,,
21,"Schofield, Jarrad",7,4,5,12,,,,,2.0,2.0,2.0,1.0,,,,,,,,,,,
22,"Stone, Nicholas",7,7,9,16,,,,4.0,5.0,2.0,,1.0,1.0,,,,,,,,,,
16,"Symmons, Paul",9,7,4,13,,,,,,3.0,1.0,1.0,,,,,,,,,,,
39,"Waterman, Chris",15,6,13,28,,1.0,,2.0,3.0,5.0,2.0,,,,,,,,,,,,
12,"White, Mitchell",8,3,2,10,1,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,
13,"Wooden, Josh",1,,2,3,,,,,,1.0,1.0,1.0,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,76,108,274,7,9.0,27.0,37.0,30.0,51.0,30.0,34.0,20.0,20.0,,,,,,,,,
Opposition,Opposition,215,84,128,343,18,13.0,22.0,36.0,42.0,52.0,34.0,25.0,20.0,20.0,,,,,,,,,
