Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",26y 78d,185 (120-2-63 65.41%),250 (1.35),←,
17,"Byrnes, Shannon",26y 115d,93 (70-0-23 75.27%),86 (0.92),←,
35,"Chapman, Paul",28y 268d,192 (121-2-69 63.54%),259 (1.35),←,
11,"Corey, Joel",28y 164d,207 (130-2-75 63.29%),62 (0.30),←,
44,"Enright, Corey",28y 320d,193 (122-2-69 63.73%),50 (0.26),←,
26,"Hawkins, Tom",22y 10d,54 (45-0-9 83.33%),75 (1.39),←,
8,"Hunt, Josh",28y 139d,140 (92-1-47 66.07%),17 (0.12),←,
20,"Johnson, Steve",27y 27d,145 (102-2-41 71.03%),296 (2.04),←,
9,"Kelly, James",26y 214d,163 (107-1-55 65.95%),70 (0.43),←,
45,"Ling, Cameron",29y 154d,220 (141-3-76 64.77%),119 (0.54),←,
13,"Lonergan, Tom",26y 75d,50 (38-1-11 77.00%),44 (0.88),←,
4,"Mackie, Andrew",25y 358d,124 (96-0-28 77.42%),64 (0.52),←,
39,"Milburn, Darren",33y 107d,271 (163-1-107 60.33%),91 (0.34),←,
21,"Mooney, Cameron",30y 308d,206 (137-1-68 66.75%),278 (1.35),195 (127-1-67 65.38%),276 (1.42)
6,"Ottens, Brad",30y 187d,219 (119-1-99 54.57%),242 (1.11),90 (66-1-23 73.89%),90 (1.00)
30,"Scarlett, Matthew",31y 56d,239 (151-2-86 63.60%),16 (0.07),←,
14,"Selwood, Joel",22y 66d,88 (76-0-12 86.36%),29 (0.33),←,
27,"Stokes, Mathew",25y 251d,82 (67-0-15 81.71%),124 (1.51),←,
7,"Taylor, Harry",24y 49d,60 (51-0-9 85.00%),8 (0.13),←,
5,"Varcoe, Travis",22y 112d,69 (61-0-8 88.41%),71 (1.03),←,
12,"West, Trent",22y 287d,11 (9-0-2 81.82%),3 (0.27),←,
40,"Wojcinski, David",29y 316d,171 (111-2-58 65.50%),52 (0.30),←,
Totals,Totals,27y 50d,3182 (2129-23-1030 66.91%),2306 (0.72),,
C,"Thompson, Mark",46y 254d,253 (157-3-93 62.65%),,←,
