North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",21y 145d,8 (5-1-2 68.75%),6 (0.75),←,
44,"Anthony, Liam",21y 354d,10 (3-1-6 35.00%),1 (0.10),←,
33,"Campbell, Matt",22y 220d,47 (26-1-20 56.38%),53 (1.13),←,
27,"Edwards, Aaron",25y 180d,40 (22-1-17 56.25%),46 (1.15),36 (18-1-17 51.39%),44 (1.22)
11,"Firrito, Michael",25y 275d,127 (62-2-63 49.61%),23 (0.18),←,
32,"Garlett, Cruize",20y 176d,5 (2-0-3 40.00%),1 (0.20),←,
38,"Gibson, Josh",25y 169d,65 (29-1-35 45.38%),2 (0.03),←,
22,"Goldstein, Todd",21y 59d,16 (8-1-7 53.13%),11 (0.69),←,
24,"Greenwood, Levi",20y 191d,11 (3-1-7 31.82%),1 (0.09),←,
17,"Grima, Nathan",24y 24d,13 (4-1-8 34.62%),,←,
6,"Hansen, Lachlan",21y 12d,29 (13-1-15 46.55%),13 (0.45),←,
29,"Harvey, Brent",31y 107d,279 (152-3-124 55.02%),319 (1.14),←,
2,"Lower, Ed",22y 67d,34 (19-1-14 57.35%),15 (0.44),←,
1,"McIntosh, Hamish",24y 359d,79 (32-2-45 41.77%),37 (0.47),←,
42,"McMahon, Scott",23y 88d,51 (25-1-25 50.00%),24 (0.47),←,
40,"Obst, Alan",22y 102d,5 (4-0-1 80.00%),,←,
20,"Petrie, Drew",26y 318d,176 (83-3-90 48.01%),155 (0.88),←,
3,"Rawlings, Brady",28y 80d,201 (100-2-99 50.25%),59 (0.29),←,
18,"Smith, Josh",23y 177d,7 (4-0-3 57.14%),2 (0.29),←,
9,"Swallow, Andrew",22y 88d,62 (26-1-35 42.74%),29 (0.47),←,
12,"Thomas, Lindsay",21y 182d,54 (24-2-28 46.30%),63 (1.17),←,
16,"Thompson, Scott",23y 112d,28 (7-2-19 28.57%),,←,
Totals,Totals,23y 225d,1347 (653-28-666 48.48%),860 (0.64),,
C,"Crocker, Darren",42y 156d,10 (3-1-6 35.00%),,←,
