North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Campbell, Matt",21y 229d,35 (20-1-14 58.57%),42 (1.20),←,
27,"Edwards, Aaron",24y 188d,30 (18-1-11 61.67%),32 (1.07),26 (14-1-11 55.77%),30 (1.15)
11,"Firrito, Michael",24y 284d,105 (55-1-49 52.86%),14 (0.13),←,
38,"Gibson, Josh",24y 177d,43 (22-0-21 51.16%),1 (0.02),←,
6,"Grant, Shannon",31y 140d,301 (168-3-130 56.31%),361 (1.20),243 (136-2-105 56.38%),323 (1.33)
31,"Hale, David",24y 107d,101 (46-1-54 46.04%),80 (0.79),←,
39,"Harding, Leigh",27y 133d,111 (55-2-54 50.45%),137 (1.23),←,
4,"Harris, Daniel",26y 119d,139 (70-2-67 51.08%),41 (0.29),←,
29,"Harvey, Brent",30y 115d,264 (147-2-115 56.06%),307 (1.16),←,
2,"Lower, Ed",21y 75d,25 (14-1-10 58.00%),13 (0.52),←,
42,"McMahon, Scott",22y 96d,29 (18-0-11 62.07%),20 (0.69),←,
20,"Petrie, Drew",25y 327d,154 (76-2-76 50.00%),128 (0.83),←,
5,"Power, Sam",25y 66d,106 (39-3-64 38.21%),18 (0.17),22 (11-1-10 52.27%),2 (0.09)
30,"Pratt, Daniel",25y 169d,84 (44-0-40 52.38%),9 (0.11),81 (43-0-38 53.09%),8 (0.10)
3,"Rawlings, Brady",27y 88d,181 (94-1-86 52.21%),57 (0.31),←,
7,"Simpson, Adam",32y 203d,288 (166-2-120 57.99%),78 (0.27),←,
9,"Sinclair, Jess",30y 11d,192 (79-2-111 41.67%),71 (0.37),142 (66-2-74 47.18%),45 (0.32)
12,"Thomas, Lindsay",20y 191d,35 (18-1-16 52.86%),42 (1.20),←,
23,"Thompson, Nathan",30y 205d,179 (83-2-94 46.93%),327 (1.83),60 (28-1-31 47.50%),135 (2.25)
14,"Urquhart, Gavin",20y 111d,14 (7-0-7 50.00%),,←,
36,"Watt, Shannon",27y 285d,152 (79-2-71 52.63%),9 (0.06),←,
8,"Wells, Daniel",23y 216d,123 (62-2-59 51.22%),66 (0.54),←,
Totals,Totals,25y 293d,2691 (1380-31-1280 51.28%),1853 (0.69),,
C,"Laidley, Dani",41y 163d,137 (68-2-67 50.36%),,←,
