Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 261d,159 (66-2-91 42.14%),39 (0.25),←,
8,"Bewick, Rohan",23y 297d,44 (19-0-25 43.18%),36 (0.82),←,
16,"Brown, Jonathan",31y 278d,245 (142-3-100 58.57%),573 (2.34),←,
42,"Clarke, Justin",19y 258d,13 (7-0-6 53.85%),,←,
1,"Docherty, Sam",19y 290d,10 (4-0-6 40.00%),1 (0.10),←,
41,"Golby, Mitch",21y 304d,36 (15-0-21 41.67%),5 (0.14),←,
6,"Green, Josh",20y 344d,30 (15-0-15 50.00%),30 (1.00),←,
11,"Hanley, Pearce",24y 261d,72 (24-0-48 33.33%),26 (0.36),←,
2,"Harwood, Ryan",21y 361d,38 (15-0-23 39.47%),4 (0.11),←,
23,"Leuenberger, Matthew",25y 57d,85 (31-1-53 37.06%),18 (0.21),←,
36,"Maguire, Matt",29y 65d,151 (74-1-76 49.34%),20 (0.13),52 (20-0-32 38.46%),1 (0.02)
32,"Mayes, Sam",19y 75d,14 (8-0-6 57.14%),5 (0.36),←,
21,"Merrett, Daniel",28y 234d,149 (65-3-81 44.63%),52 (0.35),←,
34,"OBrien, Jesse",22y 171d,16 (4-0-12 25.00%),4 (0.25),←,
24,"Patfull, Joel",28y 239d,157 (64-3-90 41.72%),22 (0.14),←,
29,"Raines, Andrew",27y 148d,115 (40-1-74 35.22%),12 (0.10),59 (22-0-37 37.29%),11 (0.19)
30,"Redden, Jack",22y 237d,94 (35-1-58 37.77%),44 (0.47),←,
10,"Rich, Daniel",23y 57d,94 (38-1-55 40.96%),62 (0.66),←,
38,"Rockliff, Tom",23y 162d,79 (26-0-53 32.91%),41 (0.52),←,
14,"Staker, Brent",29y 72d,150 (78-1-71 52.33%),112 (0.75),40 (14-0-26 35.00%),28 (0.70)
26,"Yeo, Elliot",19y 306d,23 (9-0-14 39.13%),1 (0.04),←,
15,"Zorko, Dayne",24y 175d,34 (16-0-18 47.06%),36 (1.06),←,
Totals,Totals,24y 128d,1808 (795-17-996 43.97%),1143 (0.63),,
C,"Voss, Michael",38y 27d,108 (43-1-64 40.28%),,←,
