North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 327d,59 (33-0-26 55.93%),92 (1.56),21 (15-0-6 71.43%),37 (1.76)
11,"Archer, Glenn",25y 151d,135 (85-0-50 62.96%),87 (0.64),←,
26,"Bell, Peter",22y 174d,71 (46-0-25 64.79%),65 (0.92),69 (46-0-23 66.67%),63 (0.91)
12,"Blakey, John",32y 29d,270 (138-0-132 51.11%),83 (0.31),135 (86-0-49 63.70%),45 (0.33)
16,"Capuano, Mathew",22y 354d,45 (33-0-12 73.33%),13 (0.29),←,
18,"Carey, Wayne",27y 87d,183 (111-0-72 60.66%),480 (2.62),←,
27,"Crocker, Darren",31y 149d,165 (86-1-78 52.42%),119 (0.72),←,
17,"Freeborn, Glenn",25y 197d,51 (35-0-16 68.63%),26 (0.51),←,
6,"Grant, Shannon",21y 125d,79 (47-1-31 60.13%),77 (0.97),21 (15-0-6 71.43%),39 (1.86)
29,"Harvey, Brent",20y 100d,37 (25-0-12 67.57%),38 (1.03),←,
34,"King, David",26y 168d,107 (69-0-38 64.49%),35 (0.33),←,
4,"Martyn, Mick",29y 356d,218 (126-1-91 58.03%),14 (0.06),←,
5,"McCartney, Jason",24y 161d,93 (46-0-47 49.46%),49 (0.53),18 (12-0-6 66.67%),1 (0.06)
31,"McKernan, Corey",24y 246d,110 (75-0-35 68.18%),118 (1.07),←,
28,"Pickett, Byron",21y 11d,22 (15-0-7 68.18%),,←,
13,"Pike, Martin",25y 281d,99 (39-0-60 39.39%),51 (0.52),39 (27-0-12 69.23%),11 (0.28)
22,"Roberts, Mark",33y 55d,197 (102-0-95 51.78%),165 (0.84),120 (76-0-44 63.33%),146 (1.22)
3,"Rock, Anthony",27y 327d,174 (105-0-69 60.34%),138 (0.79),←,
8,"Scott, Robert",29y 174d,225 (137-1-87 61.11%),213 (0.95),93 (62-0-31 66.67%),49 (0.53)
24,"Sholl, Craig",30y 235d,196 (115-0-81 58.67%),118 (0.60),←,
37,"Simpson, Adam",22y 187d,61 (44-0-17 72.13%),27 (0.44),←,
10,"Stevens, Anthony",27y 51d,177 (107-0-70 60.45%),83 (0.47),←,
Totals,Totals,26y 63d,2774 (1619-4-1151 58.36%),2091 (0.75),,
C,"Pagan, Denis",50y 332d,141 (91-0-50 64.54%),,←,
