Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Bentley, Greg",14,7,7,21,1,1.0,,4.0,2.0,7.0,,3.0,,3.0,,4.0,17.0,,,,2.0,2.0,82.0
10,"Boak, Travis",20,8,8,28,1,,,5.0,4.0,5.0,4.0,1.0,,1.0,2.0,8.0,18.0,,1.0,,1.0,,86.0
20,"Brogan, Dean",10,7,9,19,1,,14.0,1.0,,,4.0,5.0,6.0,3.0,,14.0,5.0,1.0,,4.0,,,77.0
8,"Burgoyne, Shaun",9,2,5,14,1,,,8.0,3.0,3.0,5.0,3.0,,1.0,,8.0,6.0,,,4.0,1.0,,84.0
27,"Carlile, Alipate",5,4,7,12,,,,1.0,2.0,1.0,,2.0,1.0,,,4.0,9.0,1.0,,9.0,,,100.0
25,"Cassisi, Domenic",14,5,8,22,,,3.0,4.0,1.0,1.0,4.0,4.0,5.0,3.0,,10.0,13.0,,,3.0,1.0,,88.0
18,"Cornes, Kane",12,11,18,30,,,,5.0,3.0,1.0,,1.0,3.0,1.0,,6.0,26.0,1.0,,,,,91.0
37,"Deluca, Fabian",1,2,6,7,,,22.0,,,1.0,2.0,,1.0,,,5.0,2.0,1.0,,,,,58.0
33,"Ebert, Brett",6,4,,6,1,2.0,,2.0,,2.0,,1.0,,,,2.0,4.0,,2.0,,,,94.0
13,"Farmer, Mitch",3,2,6,9,,,,6.0,2.0,1.0,,1.0,,,,2.0,6.0,,,3.0,,,70.0
44,"Logan, Tom",13,12,6,19,,1.0,,1.0,3.0,2.0,1.0,,,,,2.0,17.0,,,2.0,4.0,,90.0
12,"Lonie, Nathan",10,2,8,18,,,,4.0,1.0,4.0,2.0,1.0,,1.0,,3.0,15.0,,,,3.0,1.0,85.0
26,"Lower, Nick",5,4,11,16,,,,1.0,4.0,,1.0,1.0,1.0,,,4.0,11.0,,,5.0,3.0,,74.0
4,"Motlop, Daniel",5,2,2,7,2,1.0,,2.0,,3.0,,,1.0,,,3.0,5.0,1.0,1.0,1.0,,,83.0
16,"Pearce, Danyle",5,,2,7,,,,2.0,,3.0,,,,,,1.0,5.0,,,1.0,,1.0,74.0
36,"Pettigrew, Michael",7,6,13,20,,,,5.0,3.0,1.0,,3.0,1.0,1.0,,9.0,11.0,,,3.0,6.0,,92.0
15,"Rodan, David",9,3,5,14,1,,,1.0,1.0,4.0,6.0,4.0,1.0,,,8.0,6.0,1.0,1.0,1.0,5.0,,85.0
43,"Salter, Nick",4,2,,4,2,,,3.0,,2.0,,,1.0,,,2.0,2.0,1.0,,,,,34.0
14,"Stewart, Paul",9,9,13,22,,,,,2.0,,,2.0,2.0,2.0,,6.0,17.0,,,1.0,,,84.0
9,"Surjan, Jacob",10,3,5,15,1,1.0,,4.0,3.0,2.0,1.0,3.0,1.0,1.0,,5.0,12.0,,,4.0,3.0,,84.0
28,"Thurstans, Toby",11,7,10,21,,,,,5.0,1.0,1.0,5.0,,1.0,,2.0,19.0,1.0,,2.0,2.0,,94.0
39,"Westhoff, Justin",8,6,1,9,3,,1.0,4.0,1.0,1.0,,,2.0,,,5.0,5.0,2.0,4.0,,,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,108,150,340,14,9.0,40.0,63.0,40.0,45.0,31.0,40.0,26.0,18.0,2.0,113.0,231.0,10.0,9.0,43.0,31.0,5.0,
Opposition,Opposition,201,90,146,347,14,17.0,25.0,71.0,29.0,61.0,38.0,48.0,18.0,26.0,4.0,126.0,216.0,15.0,11.0,39.0,14.0,9.0,
