Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",28y 127d,207 (144-2-61 70.05%),141 (0.68),←,
1,"Brown, Mitch",21y 225d,3 (2-0-1 66.67%),3 (1.00),←,
17,"Byrnes, Shannon",28y 2d,105 (78-0-27 74.29%),99 (0.94),←,
35,"Chapman, Paul",30y 156d,224 (146-2-76 65.63%),288 (1.29),←,
28,"Christensen, Allen",20y 326d,21 (17-0-4 80.95%),18 (0.86),←,
11,"Corey, Joel",30y 52d,236 (154-2-80 65.68%),71 (0.30),←,
22,"Duncan, Mitch",20y 304d,31 (27-0-4 87.10%),31 (1.00),←,
44,"Enright, Corey",30y 208d,224 (146-2-76 65.63%),51 (0.23),←,
29,"Guthrie, Cameron",19y 234d,4 (3-0-1 75.00%),,←,
26,"Hawkins, Tom",23y 263d,81 (67-0-14 82.72%),114 (1.41),←,
19,"Hunt, Taylor",21y 156d,22 (19-0-3 86.36%),3 (0.14),←,
20,"Johnson, Steve",28y 280d,177 (127-2-48 72.32%),367 (2.07),←,
9,"Kelly, James",28y 102d,196 (133-1-62 68.11%),75 (0.38),←,
13,"Lonergan, Tom",27y 328d,77 (59-1-17 77.27%),44 (0.57),←,
4,"Mackie, Andrew",27y 246d,152 (119-0-33 78.29%),69 (0.45),←,
32,"Motlop, Steven",21y 28d,7 (4-0-3 57.14%),4 (0.57),←,
31,"Podsiadly, James",30y 212d,44 (34-0-10 77.27%),108 (2.45),←,
14,"Selwood, Joel",23y 319d,116 (99-0-17 85.34%),48 (0.41),←,
2,"Smedts, Billie",19y 306d,2 (1-0-1 50.00%),1 (0.50),←,
27,"Stokes, Mathew",27y 139d,113 (91-0-22 80.53%),165 (1.46),←,
7,"Taylor, Harry",25y 302d,92 (76-0-16 82.61%),8 (0.09),←,
12,"West, Trent",24y 175d,22 (18-0-4 81.82%),10 (0.45),←,
Totals,Totals,25y 187d,2156 (1564-12-580 72.54%),1718 (0.80),,
C,"Scott, Chris",35y 342d,27 (23-0-4 85.19%),,←,
