North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",23y 83d,77 (37-1-39 48.70%),76 (0.99),←,
44,"Brayshaw, Mark",25y 193d,24 (16-0-8 66.67%),2 (0.08),←,
18,"Carey, Wayne",20y 82d,37 (21-0-16 56.76%),64 (1.73),←,
30,"Chandler, Jeff",25y 158d,47 (27-1-19 58.51%),4 (0.09),←,
27,"Crocker, Darren",24y 144d,79 (38-1-40 48.73%),48 (0.61),←,
6,"Fairley, Ian",26y 333d,123 (61-2-60 50.41%),138 (1.12),←,
31,"Gallagher, Michael",25y 100d,49 (32-1-16 66.33%),23 (0.47),33 (22-0-11 66.67%),6 (0.18)
29,"German, Peter",26y 196d,143 (72-3-68 51.40%),173 (1.21),←,
9,"Larkin, Matthew",26y 363d,145 (76-3-66 53.45%),129 (0.89),←,
35,"Longmire, John",20y 229d,68 (32-1-35 47.79%),214 (3.15),←,
4,"Martyn, Mick",22y 351d,74 (36-1-37 49.32%),5 (0.07),←,
16,"McCarthy, John",24y 140d,74 (34-1-39 46.62%),80 (1.08),←,
21,"McGrath, Tim",20y 314d,7 (4-0-3 57.14%),,←,
19,"McRae, Dean",22y 278d,70 (31-1-38 45.00%),20 (0.29),←,
3,"Rock, Anthony",20y 322d,37 (20-0-17 54.05%),39 (1.05),←,
36,"Romero, Jose",20y 16d,49 (26-0-23 53.06%),71 (1.45),←,
2,"Schwass, Wayne",22y 263d,63 (30-0-33 47.62%),31 (0.49),←,
24,"Sholl, Craig",23y 230d,41 (24-0-17 58.54%),8 (0.20),←,
15,"Smith, Ross",26y 195d,133 (61-2-70 46.62%),27 (0.20),←,
7,"Steele, Darren",25y 126d,103 (44-1-58 43.20%),30 (0.29),←,
Totals,Totals,23y 279d,1443 (722-19-702 50.03%),1182 (0.82),,
C,"Schimmelbusch, Wayne",38y 210d,42 (24-0-18 57.14%),,←,
