North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Comben, Charlie",7,4,3,10,,,,2.0,3.0,,,2.0,1.0,,,4.0,5.0,1.0,,11.0,,,96.0
4,"Corr, Aidan",6,3,2,8,,,,3.0,3.0,,,4.0,1.0,4.0,,3.0,5.0,1.0,,9.0,,,92.0
5,"Daniel, Caleb",16,1,9,25,,,,2.0,6.0,3.0,2.0,1.0,,,,6.0,13.0,,,1.0,,1.0,85.0
28,"Darling, Jack",13,5,4,17,2,1.0,3.0,2.0,,3.0,4.0,5.0,2.0,,,10.0,7.0,1.0,2.0,3.0,,,84.0
9,"Davies-Uniacke, Luke",11,3,16,27,1,1.0,,5.0,2.0,2.0,7.0,4.0,,1.0,,15.0,11.0,,,,,1.0,88.0
7 ↑,"Duursma, Zane",1,1,,1,,,,,,,,1.0,,,,,1.0,,1.0,,,,28.0
17,"Hardeman, Riley",10,3,2,12,,,,,1.0,3.0,2.0,2.0,1.0,,,5.0,7.0,,,,,1.0,71.0
41,"Konstanty, Jacob",1,,6,7,1,,,2.0,,,1.0,,,,,5.0,2.0,,,,,,56.0
20,"Larkey, Nick",6,5,4,10,2,,,1.0,,2.0,,1.0,1.0,,,5.0,6.0,,2.0,1.0,,1.0,92.0
39,"Maley, Finnbar",3,2,3,6,1,1.0,,2.0,,,,,2.0,,,5.0,1.0,2.0,1.0,1.0,,,55.0
11,"McDonald, Luke",8,3,,8,,,,2.0,2.0,4.0,,1.0,1.0,1.0,,1.0,7.0,,,4.0,,,83.0
10,"McKercher, Colby",9,4,13,22,1,,,10.0,1.0,2.0,4.0,1.0,,,,9.0,12.0,,,,2.0,1.0,82.0
2,"OSullivan, Finn",6,2,4,10,,,,4.0,2.0,1.0,,2.0,1.0,1.0,,2.0,8.0,,,1.0,,1.0,76.0
26,"Parker, Luke",7,,8,15,,,,1.0,2.0,1.0,4.0,5.0,1.0,2.0,,9.0,5.0,,,1.0,,,81.0
32,"Pink, Toby",9,6,3,12,,,,3.0,1.0,3.0,,2.0,1.0,1.0,,6.0,6.0,1.0,,2.0,,,97.0
24,"Powell, Tom",12,4,12,24,,,,6.0,1.0,3.0,4.0,1.0,2.0,1.0,,7.0,17.0,,,1.0,1.0,1.0,73.0
8 ↓,"Scott, Bailey",1,3,4,5,,,,5.0,,,1.0,,,,,1.0,4.0,,,,,,60.0
3,"Sheezel, Harry",14,2,6,20,,1.0,,10.0,2.0,4.0,5.0,3.0,1.0,,,11.0,9.0,,,,,,83.0
12,"Simpkin, Jy",11,3,9,20,,,,6.0,2.0,4.0,3.0,3.0,,2.0,,6.0,14.0,,2.0,1.0,1.0,1.0,87.0
15,"Stephens, Dylan",12,3,6,18,,,,2.0,3.0,2.0,2.0,2.0,1.0,,,5.0,13.0,,,1.0,2.0,,87.0
6,"Wardlaw, George",8,2,6,14,,,,10.0,1.0,2.0,4.0,3.0,1.0,,,8.0,6.0,,,,,,76.0
38,"Xerri, Tristan",14,1,5,19,,,51.0,12.0,6.0,4.0,11.0,1.0,1.0,,2.0,13.0,2.0,1.0,,3.0,,,87.0
44,"Zurhaar, Cameron",7,4,2,9,4,,,2.0,,2.0,,4.0,1.0,4.0,1.0,6.0,5.0,2.0,3.0,,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,64,127,319,12,6.0,54.0,92.0,38.0,45.0,54.0,48.0,19.0,17.0,3.0,142.0,166.0,9.0,11.0,40.0,6.0,9.0,
Opposition,Opposition,175,72,159,334,11,8.0,53.0,92.0,31.0,49.0,33.0,42.0,17.0,19.0,3.0,134.0,202.0,10.0,9.0,44.0,6.0,4.0,
