Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Arnott, Simon",13,2,14,27,3,1.0,,3.0,2.0,4.0,3.0,1.0,1.0,,,11.0,14.0,,,3.0,,,
9,"Bizzell, Clint",7,5,9,16,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,10.0,7.0,2.0,,1.0,,,
14,"Clarke, David",14,5,1,15,,1.0,,3.0,1.0,8.0,,3.0,1.0,2.0,,2.0,13.0,,1.0,1.0,2.0,,
41,"Foster, Daniel",1,,1,2,,,,,2.0,,1.0,1.0,1.0,,,2.0,,,,2.0,,,
7,"Graham, Ben",11,5,3,14,1,,2.0,2.0,3.0,3.0,1.0,1.0,,2.0,,4.0,10.0,,1.0,1.0,,,
37,"Harley, Tom",5,2,,5,,,,1.0,1.0,1.0,,1.0,,,,2.0,3.0,,,,,,
32,"Hocking, Garry",9,2,6,15,,,,,,1.0,6.0,3.0,1.0,2.0,,6.0,9.0,,,4.0,,,
3,"Houlihan, Adam",13,2,5,18,1,,,,1.0,9.0,2.0,1.0,1.0,,,10.0,8.0,,,2.0,,,
13,"Kilpatrick, Glenn",26,5,3,29,1,,,4.0,1.0,12.0,6.0,,,,,12.0,17.0,,,1.0,,,
1,"King, Steven",15,4,8,23,,1.0,24.0,,,4.0,8.0,2.0,1.0,3.0,,12.0,12.0,,1.0,3.0,,,
42,"Lynch, Tristan",5,2,3,8,1,,,1.0,,2.0,1.0,1.0,2.0,,,8.0,1.0,1.0,,3.0,1.0,,
17,"McGrath, Tim",6,1,8,14,,,3.0,1.0,2.0,,1.0,5.0,1.0,,,8.0,7.0,,,,,,
31,"Mensch, David",3,5,4,7,1,,,3.0,,1.0,,4.0,,1.0,,3.0,4.0,2.0,1.0,,,,
16,"Mooney, Jason",5,3,4,9,1,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,3.0,,6.0,3.0,1.0,1.0,3.0,,,
43,"OBrien, Danny",1,,,1,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,
34,"Rahilly, James",12,1,4,16,,1.0,,,2.0,2.0,1.0,2.0,,,,7.0,8.0,,,,,,
15,"Riccardi, Peter",14,8,5,19,1,2.0,,2.0,2.0,6.0,2.0,1.0,1.0,,,6.0,13.0,,1.0,1.0,,,
27,"Sanderson, Brenton",7,2,4,11,,,,2.0,3.0,2.0,,,,1.0,,5.0,6.0,,,1.0,,,
12,"Sholl, Brad",10,3,6,16,,,,,2.0,2.0,,2.0,,,,8.0,9.0,,,1.0,,,
6,"Spriggs, David",9,3,5,14,,1.0,,3.0,,4.0,,2.0,2.0,1.0,,7.0,7.0,,,3.0,,,
20,"Steinfort, Carl",8,5,7,15,,,,2.0,,2.0,2.0,2.0,3.0,2.0,,7.0,9.0,,,2.0,,,
26,"Stoneham, Barry",1,2,8,9,,,,,,1.0,,1.0,,,,4.0,5.0,2.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,67,108,303,10,13.0,31.0,31.0,23.0,66.0,38.0,35.0,18.0,18.0,,141.0,166.0,8.0,6.0,33.0,3.0,,
Opposition,Opposition,226,98,95,321,14,14.0,21.0,33.0,50.0,46.0,34.0,37.0,18.0,18.0,6.0,144.0,173.0,24.0,15.0,41.0,10.0,,
