Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",21y 193d,46 (29-1-16 64.13%),33 (0.72),←,
12,"Cook, James",25y 227d,73 (47-1-25 65.07%),131 (1.79),48 (31-1-16 65.63%),96 (2.00)
16,"Croft, Matthew",26y 177d,107 (64-3-40 61.21%),46 (0.43),←,
11,"Curley, Todd",26y 220d,76 (41-2-33 55.26%),32 (0.42),73 (39-2-32 54.79%),31 (0.42)
14,"Darcy, Luke",24y 41d,92 (51-2-39 56.52%),65 (0.71),←,
21,"Dent, Matthew",27y 217d,103 (42-1-60 41.26%),18 (0.17),56 (38-1-17 68.75%),9 (0.16)
28,"Dimattina, Paul",24y 273d,63 (39-1-23 62.70%),25 (0.40),←,
32,"Ellis, Craig",24y 79d,71 (39-1-31 55.63%),4 (0.06),←,
4,"Garlick, Simon",24y 134d,89 (54-1-34 61.24%),55 (0.62),45 (30-1-14 67.78%),28 (0.62)
3,"Grant, Chris",26y 252d,210 (114-4-92 55.24%),388 (1.85),←,
9,"Hudson, Paul",29y 33d,196 (119-1-76 60.97%),396 (2.02),62 (39-1-22 63.71%),132 (2.13)
6,"Johnson, Brad",23y 35d,121 (64-3-54 54.13%),100 (0.83),←,
2,"Kolyniuk, Steven",29y 48d,162 (85-1-76 52.78%),180 (1.11),←,
35,"Kretiuk, Steven",27y 49d,112 (68-2-42 61.61%),9 (0.08),←,
39,"Liberatore, Tony",33y 192d,224 (122-3-99 55.13%),91 (0.41),←,
10,"Montgomery, Brett",26y 82d,57 (39-1-17 69.30%),54 (0.95),←,
29,"Powell, Stephen",22y 349d,27 (18-1-8 68.52%),20 (0.74),←,
36,"Romero, Jose",28y 21d,179 (95-1-83 53.35%),148 (0.83),90 (46-1-43 51.67%),50 (0.56)
5,"Smith, Rohan",26y 83d,144 (80-3-61 56.60%),125 (0.87),←,
8,"Southern, Daniel",24y 233d,93 (51-1-41 55.38%),22 (0.24),←,
1,"Winmar, Nicky",33y 331d,249 (119-2-128 48.19%),313 (1.26),19 (13-1-5 71.05%),30 (1.58)
15,"Wynd, Scott",29y 209d,213 (112-4-97 53.52%),29 (0.14),←,
Totals,Totals,26y 224d,2707 (1492-40-1175 55.12%),2284 (0.84),,
C,"Wallace, Terry",40y 252d,79 (48-1-30 61.39%),,←,
