Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",21y 20d,66 (33-1-32 50.76%),87 (1.32),←,
3,"Bartel, Jimmy",21y 181d,51 (26-1-24 51.96%),19 (0.37),←,
17,"Byrnes, Shannon",21y 57d,15 (11-0-4 73.33%),8 (0.53),←,
35,"Chapman, Paul",23y 210d,86 (43-1-42 50.58%),98 (1.14),←,
44,"Enright, Corey",23y 262d,75 (33-1-41 44.67%),19 (0.25),←,
16,"Gardiner, Charlie",22y 94d,38 (24-0-14 63.16%),17 (0.45),←,
2,"Harley, Tom",26y 320d,124 (65-2-57 53.23%),7 (0.06),123 (64-2-57 52.85%),6 (0.05)
41,"Hunt, Josh",23y 81d,50 (30-0-20 60.00%),5 (0.10),←,
28,"Johnson, David",23y 218d,39 (20-0-19 51.28%),7 (0.18),←,
9,"Kelly, James",21y 156d,57 (27-1-29 48.25%),26 (0.46),←,
1,"King, Steven",26y 193d,163 (81-1-81 50.00%),72 (0.44),←,
18,"Kingsley, Kent",26y 250d,100 (55-0-45 55.00%),200 (2.00),88 (44-0-44 50.00%),190 (2.16)
45,"Ling, Cameron",24y 96d,101 (52-2-47 52.48%),47 (0.47),←,
13,"Lonergan, Tom",21y 17d,3 (1-0-2 33.33%),5 (1.67),←,
4,"Mackie, Andrew",20y 300d,18 (10-0-8 55.56%),15 (0.83),←,
39,"Milburn, Darren",28y 49d,153 (75-0-78 49.02%),58 (0.38),←,
21,"Mooney, Cameron",25y 250d,90 (50-1-39 56.11%),61 (0.68),79 (40-1-38 51.27%),59 (0.75)
6,"Ottens, Brad",25y 129d,140 (60-0-80 42.86%),171 (1.22),11 (7-0-4 63.64%),19 (1.73)
15,"Riccardi, Peter",32y 168d,270 (151-3-116 56.48%),277 (1.03),←,
33,"Rooke, Max",23y 166d,55 (25-1-29 46.36%),6 (0.11),←,
30,"Scarlett, Matthew",25y 363d,127 (66-1-60 52.36%),11 (0.09),←,
10,"Tenace, Kane",19y 334d,20 (12-0-8 60.00%),5 (0.25),←,
Totals,Totals,24y 12d,1841 (950-16-875 51.60%),1221 (0.66),,
C,"Thompson, Mark",41y 196d,125 (62-2-61 50.40%),,←,
