Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Franklin, Lance",30y 166d,263 (167-1-95 63.69%),834 (3.17),81 (58-0-23 71.60%),254 (3.14)
39,"Grundy, Heath",31y 43d,229 (144-2-83 63.32%),23 (0.10),←,
4,"Hannebery, Dan",26y 141d,186 (121-2-63 65.59%),92 (0.49),←,
5,"Heeney, Isaac",21y 71d,50 (36-0-14 72.00%),54 (1.08),←,
29,"Hewett, George",21y 198d,40 (28-0-12 70.00%),24 (0.60),←,
15,"Jack, Kieren",30y 17d,221 (138-3-80 63.12%),150 (0.68),←,
10,"Jones, Zak",22y 122d,46 (27-0-19 58.70%),12 (0.26),←,
12,"Kennedy, Josh",29y 25d,198 (128-2-68 65.15%),126 (0.64),185 (123-2-60 67.03%),122 (0.66)
44,"Lloyd, Jake",23y 298d,85 (60-0-25 70.59%),22 (0.26),←,
3,"McVeigh, Jarrad",32y 99d,292 (182-4-106 63.01%),194 (0.66),←,
43,"Melican, Lewis",20y 253d,11 (8-0-3 72.73%),1 (0.09),←,
14,"Mills, Callum",20y 104d,38 (24-0-14 63.16%),1 (0.03),←,
35,"Naismith, Sam",24y 364d,24 (17-0-7 70.83%),3 (0.13),←,
28,"Newman, Nic",24y 181d,13 (8-0-5 61.54%),5 (0.38),←,
41,"Papley, Tom",21y 2d,33 (24-0-9 72.73%),48 (1.45),←,
26,"Parker, Luke",24y 263d,143 (96-1-46 67.48%),113 (0.79),←,
24,"Rampe, Dane",27y 43d,107 (75-1-31 70.56%),6 (0.06),←,
20,"Reid, Sam",25y 200d,114 (78-2-34 69.30%),116 (1.02),←,
27,"Robinson, Dan",23y 12d,14 (12-0-2 85.71%),5 (0.36),←,
16,"Rohan, Gary",26y 38d,88 (57-1-30 65.34%),77 (0.88),←,
40,"Smith, Nick",29y 33d,183 (116-2-65 63.93%),10 (0.05),←,
22,"Towers, Dean",27y 72d,41 (30-0-11 73.17%),22 (0.54),←,
Totals,Totals,25y 208d,2419 (1576-21-822 65.15%),1938 (0.80),,
C,"Longmire, John",46y 196d,165 (111-2-52 67.88%),,←,
