Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",21y 5d,48 (22-1-25 46.88%),4 (0.08),←,
46,"Brown, Callum",21y 315d,3 (1-0-2 33.33%),2 (0.67),←,
5,"Bruhn, Tanner",20y 30d,24 (9-0-15 37.50%),9 (0.38),←,
3,"Coniglio, Stephen",28y 193d,170 (76-1-93 45.00%),98 (0.58),←,
13,"Cumming, Isaac",23y 319d,47 (21-1-25 45.74%),1 (0.02),←,
1,"Davis, Phil",31y 300d,190 (91-3-96 48.68%),7 (0.04),172 (80-3-89 47.38%),6 (0.03)
4,"Greene, Toby",28y 274d,185 (84-2-99 45.95%),253 (1.37),←,
12,"Green, Tom",21y 154d,38 (16-1-21 43.42%),17 (0.45),←,
19,"Haynes, Nick",30y 39d,175 (83-4-88 48.57%),10 (0.06),←,
27,"Himmelberg, Harry",26y 49d,119 (66-2-51 56.30%),146 (1.23),←,
23,"Hogan, Jesse",27y 134d,110 (50-0-60 45.45%),210 (1.91),20 (9-0-11 45.00%),40 (2.00)
39,"Idun, Connor",21y 332d,40 (17-1-22 43.75%),,←,
25,"Keeffe, Lachlan",32y 73d,91 (47-0-44 51.65%),16 (0.18),51 (22-0-29 43.14%),9 (0.18)
22,"Kelly, Josh",27y 134d,169 (89-3-77 53.55%),105 (0.62),←,
40,"Kennedy, Adam",29y 349d,141 (57-1-83 40.78%),14 (0.10),←,
38,"Lloyd, Daniel",30y 128d,70 (36-4-30 54.29%),60 (0.86),←,
33,"OHalloran, Xavier",21y 350d,27 (12-1-14 46.30%),6 (0.22),←,
26,"Riccardi, Jake",22y 231d,24 (10-0-14 41.67%),22 (0.92),←,
14,"Taranto, Tim",24y 149d,108 (58-2-48 54.63%),46 (0.43),←,
15,"Taylor, Sam",23y 52d,67 (37-0-30 55.22%),1 (0.01),←,
8,"Ward, Callan",32y 77d,262 (116-4-142 45.04%),129 (0.49),202 (84-4-114 42.57%),96 (0.48)
10,"Wehr, Jacob",23y 356d,5 (2-0-3 40.00%),1 (0.20),←,
6,"Whitfield, Lachie",27y 343d,179 (86-4-89 49.16%),68 (0.38),←,
Totals,Totals,26y 16d,2292 (1086-35-1171 47.38%),1225 (0.53),,
C,"McVeigh, Mark",41y 151d,5 (2-0-3 40.00%),,←,
