Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",27y 279d,157 (66-2-89 42.68%),60 (0.38),126 (63-2-61 50.79%),48 (0.38)
8,"Bianco, Trent",20y 157d,4 (2-0-2 50.00%),3 (0.75),←,
17,"Brown, Callum",23y 60d,62 (30-1-31 49.19%),22 (0.35),←,
14,"Cameron, Darcy",25y 343d,21 (8-1-12 40.48%),18 (0.86),20 (8-1-11 42.50%),18 (0.90)
46,"Cox, Mason",30y 104d,74 (39-0-35 52.70%),91 (1.23),←,
25,"Crisp, Jack",27y 267d,167 (82-2-83 49.70%),51 (0.31),149 (75-2-72 51.01%),41 (0.28)
7,"Daicos, Josh",22y 212d,49 (23-1-25 47.96%),24 (0.49),←,
5,"Elliott, Jamie",28y 309d,128 (74-2-52 58.59%),185 (1.45),←,
4,"Grundy, Brodie",27y 72d,163 (84-2-77 52.15%),55 (0.34),←,
32,"Hoskin-Elliott, Will",27y 297d,150 (64-2-84 43.33%),141 (0.94),98 (52-2-44 54.08%),99 (1.01)
44,"Madgen, Jack",28y 62d,32 (17-1-14 54.69%),1 (0.03),←,
37,"Maynard, Brayden",24y 279d,130 (63-2-65 49.23%),16 (0.12),←,
16,"Mayne, Chris",32y 236d,241 (133-2-106 55.60%),207 (0.86),69 (38-1-30 55.80%),11 (0.16)
31,"McCreery, Beau",20y 68d,10 (2-0-8 20.00%),11 (1.10),←,
41,"Mihocek, Brody",28y 142d,72 (40-1-31 56.25%),112 (1.56),←,
28,"Murphy, Nathan",21y 193d,10 (5-0-5 50.00%),,←,
9,"Noble, John",24y 93d,36 (17-1-18 48.61%),3 (0.08),←,
10,"Pendlebury, Scott",33y 170d,330 (195-3-132 59.55%),182 (0.55),←,
27,"Poulter, Caleb",18y 257d,8 (3-0-5 37.50%),2 (0.25),←,
3,"Quaynor, Isaac",21y 162d,29 (11-0-18 37.93%),,←,
23,"Roughead, Jordan",30y 235d,192 (93-1-98 48.70%),35 (0.18),54 (30-1-23 56.48%),1 (0.02)
22,"Sidebottom, Steele",30y 175d,256 (153-4-99 60.55%),171 (0.67),←,
24,"Thomas, Josh",29y 268d,116 (68-2-46 59.48%),94 (0.81),←,
Totals,Totals,26y 130d,2437 (1272-30-1135 52.20%),1484 (0.61),,
C,"Harvey, Robert",49y 309d,1 (0-0-1 0.00%),,←,
