Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",21y 356d,29 (15-0-14 51.72%),13 (0.45),←,
11,"Bandy, Daniel",26y 195d,115 (37-0-78 32.17%),101 (0.88),10 (4-0-6 40.00%),21 (2.10)
40,"Birss, Shane",19y 82d,9 (4-0-5 44.44%),4 (0.44),←,
17,"Brown, Nathan",24y 111d,103 (56-1-46 54.85%),108 (1.05),←,
16,"Croft, Matthew",29y 95d,159 (88-3-68 56.29%),53 (0.33),←,
38,"Cross, Daniel",19y 63d,1 (1-0-0 100.00%),,←,
14,"Darcy, Luke",26y 324d,143 (75-2-66 53.15%),97 (0.68),←,
28,"Dimattina, Paul",27y 191d,99 (55-1-43 56.06%),43 (0.43),←,
10,"Eagleton, Nathan",23y 203d,106 (52-2-52 50.00%),86 (0.81),50 (26-0-24 52.00%),41 (0.82)
4,"Garlick, Simon",27y 52d,142 (77-1-64 54.58%),112 (0.79),98 (53-1-44 54.59%),85 (0.87)
13,"Giansiracusa, Daniel",20y 82d,22 (9-0-13 40.91%),19 (0.86),←,
9,"Gilbee, Lindsay",20y 328d,17 (9-0-8 52.94%),6 (0.35),←,
3,"Grant, Chris",29y 170d,262 (138-4-120 53.44%),489 (1.87),←,
33,"Hargrave, Ryan",20y 310d,7 (4-0-3 57.14%),1 (0.14),←,
22,"Harrison, Ben",27y 135d,108 (52-0-56 48.15%),47 (0.44),32 (14-0-18 43.75%),8 (0.25)
25,"Hunter, Kingsley",27y 5d,88 (35-0-53 39.77%),111 (1.26),47 (21-0-26 44.68%),25 (0.53)
6,"Johnson, Brad",25y 318d,177 (91-3-83 52.26%),200 (1.13),←,
39,"Liberatore, Tony",36y 110d,277 (147-3-127 53.61%),95 (0.34),←,
2,"Murphy, Robert",19y 357d,26 (13-0-13 50.00%),4 (0.15),←,
12,"Saunders, Nathan",25y 314d,5 (4-0-1 80.00%),7 (1.40),←,
5,"Smith, Rohan",29y 1d,201 (106-3-92 53.48%),196 (0.98),←,
7,"West, Scott",27y 199d,201 (104-2-95 52.24%),77 (0.38),←,
Totals,Totals,25y 99d,2297 (1172-25-1100 51.02%),1869 (0.81),,
C,"Wallace, Terry",43y 170d,137 (75-1-61 55.11%),,←,
