Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Ah Chee, Callum",5,4,12,17,2,,,4.0,,4.0,1.0,,1.0,,,10.0,9.0,,1.0,,,,75.0
39,"Davis, Ryan",11,6,2,13,1,1.0,,1.0,,6.0,1.0,1.0,1.0,1.0,,4.0,10.0,,1.0,1.0,,3.0,78.0
12,"Day, Sam",4,3,3,7,,,,2.0,2.0,,,,1.0,,,1.0,6.0,,,2.0,,,86.0
41,"Garlett, Jarrod",8,4,4,12,,,,3.0,,2.0,1.0,2.0,,,,5.0,5.0,1.0,,1.0,,1.0,79.0
2,"Grant, Jarrad",3,3,7,10,,1.0,,,1.0,,1.0,2.0,,2.0,,3.0,6.0,,1.0,,,,74.0
33,"Hall, Aaron",19,6,10,29,,3.0,1.0,1.0,5.0,4.0,4.0,3.0,2.0,1.0,,7.0,22.0,,,2.0,,1.0,80.0
14,"Hallahan, Mitch",9,2,7,16,,1.0,,2.0,2.0,2.0,6.0,3.0,1.0,,,8.0,7.0,,,,,,62.0
5,"Harbrow, Jarrod",12,4,2,14,,,,3.0,4.0,,,3.0,,1.0,,3.0,11.0,,,2.0,,,85.0
38,"Joyce, Jesse",10,6,4,14,,,,1.0,2.0,2.0,,1.0,1.0,,,4.0,11.0,1.0,,3.0,,,74.0
28,"Kolodjashnij, Kade",16,10,7,23,,,,1.0,1.0,1.0,1.0,3.0,,1.0,,6.0,16.0,,,1.0,1.0,,93.0
37,"Lonergan, Jesse",6,4,6,12,,1.0,,5.0,1.0,,1.0,3.0,1.0,,,4.0,9.0,,1.0,1.0,,,63.0
19,"Lynch, Tom",11,11,3,14,3,2.0,,2.0,1.0,2.0,,3.0,,2.0,,7.0,8.0,4.0,6.0,2.0,1.0,2.0,97.0
7,"Malceski, Nick",10,9,8,18,,,,,4.0,,,4.0,2.0,2.0,,2.0,16.0,,,2.0,,,76.0
4,"Martin, Jack",11,7,7,18,,,2.0,3.0,2.0,1.0,,6.0,1.0,3.0,,8.0,9.0,1.0,,2.0,2.0,,91.0
32,"Matera, Brandon",8,3,9,17,2,,,1.0,1.0,3.0,,2.0,,,,5.0,13.0,,,2.0,1.0,,79.0
17,"May, Steven",11,6,4,15,,,,2.0,4.0,,,2.0,1.0,2.0,,4.0,8.0,,,5.0,,,92.0
11,"Miller, Touk",12,2,12,24,,,,5.0,1.0,1.0,4.0,6.0,1.0,1.0,,6.0,18.0,,,1.0,,,86.0
22,"Nicholls, Tom",2,2,8,10,,,25.0,4.0,,2.0,4.0,4.0,,3.0,,10.0,2.0,1.0,,2.0,,,81.0
6,"Sexton, Alex",7,1,11,18,,1.0,,2.0,1.0,4.0,,3.0,,2.0,,4.0,14.0,,,1.0,1.0,,83.0
26,"Shaw, Matt",18,8,7,25,,,,1.0,3.0,5.0,1.0,3.0,1.0,,,8.0,17.0,2.0,,1.0,1.0,,85.0
16,"Thompson, Rory",3,4,6,9,,,,1.0,1.0,,,2.0,,2.0,,3.0,6.0,,,7.0,,,94.0
30,"Wright, Peter",1,,5,6,,,7.0,3.0,2.0,,1.0,1.0,1.0,,,3.0,3.0,,,3.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,105,144,341,8,11.0,35.0,47.0,38.0,39.0,26.0,57.0,15.0,23.0,,115.0,226.0,10.0,10.0,41.0,7.0,7.0,
Opposition,Opposition,250,124,217,467,15,17.0,24.0,56.0,29.0,57.0,36.0,39.0,23.0,15.0,6.0,132.0,334.0,7.0,18.0,38.0,10.0,9.0,
