Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",13.0,4.0,8,21,1.0,,,4.0,5.0,2.0,1.0,2.0,3.0,1.0,,5,17.0,,,3.0,,,86.0
18 ↑,"Banfield, Todd",,,1,1,,,,,,,,,,,,1,,,,,,,28.0
43,"Bewick, Rohan",6.0,3.0,7,13,,1.0,,3.0,,2.0,3.0,,,,,4,9.0,,,,3.0,,81.0
20,"Black, Simon",9.0,1.0,14,23,,1.0,,4.0,2.0,3.0,5.0,2.0,1.0,,,11,13.0,,,1.0,,,84.0
16,"Brown, Jonathan",10.0,7.0,9,19,3.0,1.0,,3.0,,2.0,1.0,3.0,2.0,,,8,10.0,1.0,2.0,,,,96.0
47,"Crisp, Jack",4.0,1.0,7,11,,,,6.0,,1.0,1.0,4.0,,1.0,,5,6.0,,,1.0,1.0,1.0,86.0
11,"Hanley, Pearce",5.0,4.0,10,15,,,1.0,1.0,2.0,2.0,2.0,5.0,,2.0,,5,10.0,,,1.0,3.0,,73.0
2,"Harwood, Ryan",8.0,3.0,3,11,,,,2.0,2.0,,,2.0,1.0,1.0,,4,6.0,,,1.0,,1.0,80.0
12,"Hawksley, James",4.0,,7,11,2.0,,1.0,2.0,,1.0,1.0,2.0,2.0,,,6,5.0,,,,,1.0,81.0
22,"Hudson, Ben",7.0,,8,15,,,17.0,1.0,1.0,,9.0,3.0,3.0,2.0,,12,3.0,,,5.0,,1.0,80.0
35,"Lester, Ryan",8.0,,6,14,,,1.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,,5,9.0,,,1.0,,,84.0
36 ↓,"Maguire, Matt",6.0,4.0,2,8,,,,2.0,3.0,,,1.0,1.0,1.0,,3,5.0,1.0,,,,,58.0
40,"McKeever, Niall",6.0,3.0,4,10,,,,1.0,5.0,,,4.0,,1.0,,2,6.0,,,6.0,,,100.0
21,"Merrett, Daniel",4.0,3.0,2,6,2.0,,8.0,6.0,,,,4.0,,4.0,,4,3.0,2.0,2.0,4.0,,,89.0
24,"Patfull, Joel",6.0,4.0,2,8,,,,2.0,2.0,,,,1.0,,,1,7.0,,,10.0,,,99.0
31,"Polkinghorne, James",8.0,1.0,5,13,1.0,,,4.0,3.0,4.0,4.0,3.0,,1.0,,9,5.0,,,1.0,,1.0,89.0
29,"Raines, Andrew",7.0,1.0,3,10,,1.0,,1.0,,2.0,3.0,2.0,2.0,1.0,,4,6.0,,,1.0,,,80.0
30,"Redden, Jack",15.0,3.0,13,28,1.0,,1.0,8.0,2.0,4.0,11.0,7.0,2.0,4.0,,17,10.0,1.0,,3.0,,,85.0
38,"Rockliff, Tom",12.0,2.0,9,21,,1.0,,3.0,3.0,2.0,6.0,2.0,,,,9,11.0,,,2.0,,,88.0
48,"Wrigley, Stephen",5.0,,3,8,,,,3.0,1.0,2.0,,2.0,,,,4,2.0,,,6.0,,,92.0
26,"Yeo, Elliot",7.0,4.0,7,14,,,,,1.0,1.0,3.0,2.0,1.0,1.0,,4,10.0,,,3.0,,,82.0
15,"Zorko, Dayne",12.0,2.0,4,16,2.0,,1.0,9.0,1.0,6.0,5.0,1.0,3.0,1.0,,8,10.0,,,1.0,2.0,2.0,79.0
Totals,Totals,162.0,50.0,134,296,12.0,5.0,30.0,68.0,35.0,35.0,56.0,55.0,23.0,23.0,,131,163.0,5.0,4.0,50.0,9.0,7.0,
Opposition,Opposition,223.0,104.0,164,387,28.0,7.0,57.0,67.0,21.0,68.0,39.0,52.0,23.0,22.0,6.0,152,232.0,20.0,17.0,43.0,23.0,16.0,
