Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",22y 192d,63 (27-2-34 44.44%),22 (0.35),←,
20,"Black, Simon",29y 52d,220 (134-3-83 61.59%),138 (0.63),←,
36,"Bradshaw, Daniel",29y 186d,190 (109-2-79 57.89%),400 (2.11),187 (106-2-79 57.22%),400 (2.14)
17,"Brennan, Jared",23y 302d,68 (34-2-32 51.47%),48 (0.71),←,
16,"Brown, Jonathan",26y 209d,147 (97-2-48 66.67%),295 (2.01),←,
19,"Charman, Jamie",25y 314d,113 (68-3-42 61.50%),48 (0.42),←,
1,"Clark, Mitch",20y 219d,13 (4-1-8 34.62%),14 (1.08),←,
18,"Corrie, Anthony",23y 338d,42 (19-0-23 45.24%),37 (0.88),←,
39,"Drummond, Josh",25y 36d,36 (17-1-18 48.61%),19 (0.53),←,
5,"Harding, Scott",21y 341d,29 (13-2-14 48.28%),8 (0.28),←,
33,"Hooper, Rhan",20y 137d,28 (13-1-14 48.21%),28 (1.00),←,
4,"Johnstone, Travis",27y 313d,168 (83-1-84 49.70%),119 (0.71),8 (5-0-3 62.50%),8 (1.00)
26,"Macdonald, Joel",23y 228d,50 (28-0-22 56.00%),6 (0.12),←,
9,"McGrath, Ashley",25y 5d,102 (58-1-43 57.35%),98 (0.96),←,
21,"Merrett, Daniel",23y 165d,55 (23-2-30 43.64%),16 (0.29),←,
8,"Notting, Tim",29y 217d,187 (111-3-73 60.16%),129 (0.69),←,
24,"Patfull, Joel",23y 170d,45 (19-2-24 44.44%),17 (0.38),←,
6,"Power, Luke",28y 138d,204 (122-2-80 60.29%),189 (0.93),←,
35,"Rischitelli, Michael",22y 138d,53 (23-2-28 45.28%),22 (0.42),←,
29,"Roe, Jason",24y 73d,33 (15-1-17 46.97%),6 (0.18),←,
28,"Selwood, Troy",24y 24d,53 (22-1-30 42.45%),7 (0.13),←,
11,"Sherman, Justin",21y 120d,63 (25-2-36 41.27%),37 (0.59),←,
Totals,Totals,24y 244d,1962 (1064-36-862 54.23%),1703 (0.87),,
C,"Matthews, Leigh",56y 85d,448 (262-8-178 59.38%),,224 (137-3-84 61.83%),
