North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",14,3,7,21,,,,2.0,4.0,4.0,2.0,1.0,2.0,,,5.0,16.0,,,2.0,,1.0,84.0
50,"Brown, Ben",8,,3,11,2,1.0,1.0,2.0,,4.0,,4.0,6.0,,,11.0,2.0,,,1.0,,,95.0
10,"Cunnington, Ben",9,3,17,26,,,,2.0,3.0,1.0,7.0,5.0,2.0,4.0,,17.0,9.0,1.0,,,,,84.0
9,"Davies-Uniacke, Luke",7,5,8,15,1,,,3.0,,1.0,1.0,2.0,1.0,,,7.0,8.0,,3.0,2.0,,1.0,72.0
14,"Dumont, Trent",8,3,14,22,,,,5.0,,2.0,1.0,8.0,3.0,2.0,,15.0,9.0,,,5.0,,,89.0
22,"Goldstein, Todd",5,4,7,12,1,,34.0,4.0,,1.0,1.0,3.0,1.0,1.0,,5.0,7.0,1.0,,3.0,,,96.0
43,"Hall, Aaron",12,4,7,19,,,,5.0,2.0,4.0,1.0,3.0,1.0,,,5.0,14.0,,,2.0,1.0,,76.0
4,"Higgins, Shaun",15,2,11,26,1,,,4.0,2.0,6.0,3.0,2.0,,,,7.0,18.0,,,,,,79.0
34,"Macmillan, Jamie",21,4,16,37,,,,3.0,12.0,1.0,,7.0,2.0,1.0,,13.0,19.0,1.0,,4.0,,,90.0
11,"McDonald, Luke",11,2,9,20,,,,2.0,6.0,,2.0,4.0,,,,5.0,14.0,,,3.0,,,91.0
23,"McKay, Ben",3,4,6,9,,,,4.0,,1.0,,3.0,1.0,1.0,,4.0,8.0,,,8.0,,,88.0
17,"Pittard, Jasper",8,7,11,19,,,,2.0,,,,2.0,1.0,1.0,,4.0,15.0,,,11.0,,,84.0
13,"Polec, Jared",18,7,9,27,,,,1.0,1.0,4.0,2.0,3.0,,1.0,,6.0,19.0,,,3.0,1.0,,87.0
30,"Scott, Bailey",11,8,10,21,2,,,2.0,2.0,3.0,1.0,,,,,4.0,17.0,,1.0,1.0,,,81.0
12,"Simpkin, Jy",8,3,4,12,,,,4.0,,3.0,2.0,3.0,1.0,1.0,,8.0,4.0,1.0,,2.0,,2.0,77.0
25,"Tarrant, Robbie",9,2,7,16,,,,3.0,4.0,1.0,,4.0,,2.0,,5.0,11.0,,,9.0,,,90.0
28,"Turner, Kayne",10,3,4,14,1,,,2.0,,5.0,1.0,1.0,2.0,,,6.0,8.0,1.0,1.0,1.0,,1.0,84.0
21,"Tyson, Dom",6,3,16,22,,,,5.0,3.0,,2.0,7.0,2.0,3.0,,8.0,14.0,,,,,,70.0
33,"Vickers-Willis, Ed",,,1,1,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,13.0
2,"Williams, Marley",10,3,10,20,,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,5.0,15.0,1.0,,,,,87.0
32,"Wood, Mason",4,3,4,8,,,,,,1.0,1.0,3.0,,1.0,,3.0,7.0,,1.0,1.0,,,86.0
7,"Ziebell, Jack",8,4,4,12,1,1.0,,3.0,,4.0,,3.0,,2.0,,4.0,9.0,,1.0,2.0,,1.0,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,77,185,390,9,5.0,35.0,60.0,43.0,47.0,28.0,70.0,26.0,22.0,,147.0,244.0,6.0,7.0,61.0,2.0,6.0,
Opposition,Opposition,231,84,150,381,21,15.0,33.0,64.0,36.0,68.0,39.0,62.0,22.0,26.0,6.0,173.0,210.0,16.0,15.0,43.0,,15.0,
