Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",20y 120d,54 (26-1-27 49.07%),69 (1.28),←,
3,"Bartel, Jimmy",20y 282d,39 (19-1-19 50.00%),11 (0.28),←,
35,"Chapman, Paul",22y 311d,75 (37-1-37 50.00%),80 (1.07),←,
11,"Corey, Joel",22y 207d,82 (39-1-42 48.17%),27 (0.33),←,
44,"Enright, Corey",22y 363d,63 (26-1-36 42.06%),11 (0.17),←,
16,"Gardiner, Charlie",21y 194d,29 (19-0-10 65.52%),13 (0.45),←,
7,"Graham, Ben",30y 314d,218 (121-2-95 55.96%),145 (0.67),←,
2,"Harley, Tom",26y 55d,115 (60-2-53 53.04%),7 (0.06),114 (59-2-53 52.63%),6 (0.05)
8,"Haynes, David",23y 93d,61 (28-2-31 47.54%),55 (0.90),15 (8-0-7 53.33%),12 (0.80)
41,"Hunt, Josh",22y 181d,38 (23-0-15 60.53%),4 (0.11),←,
28,"Johnson, David",22y 319d,28 (14-0-14 50.00%),5 (0.18),←,
20,"Johnson, Steve",21y 69d,39 (18-1-20 47.44%),60 (1.54),←,
1,"King, Steven",25y 294d,152 (75-1-76 49.67%),71 (0.47),←,
36,"Koulouriotis, Paul",22y 203d,11 (8-0-3 72.73%),2 (0.18),8 (6-0-2 75.00%),2 (0.25)
45,"Ling, Cameron",23y 197d,89 (45-2-42 51.69%),40 (0.45),←,
39,"Milburn, Darren",27y 149d,142 (69-0-73 48.59%),52 (0.37),←,
32,"Moloney, Brent",20y 227d,22 (12-1-9 56.82%),6 (0.27),←,
21,"Mooney, Cameron",24y 351d,84 (46-1-37 55.36%),61 (0.73),73 (36-1-36 50.00%),59 (0.81)
22,"Playfair, Henry",21y 233d,23 (13-1-9 58.70%),7 (0.30),←,
15,"Riccardi, Peter",31y 269d,259 (144-3-112 56.18%),268 (1.03),←,
30,"Scarlett, Matthew",25y 98d,115 (59-1-55 51.74%),10 (0.09),←,
40,"Wojcinski, David",23y 359d,75 (38-1-36 51.33%),22 (0.29),←,
Totals,Totals,23y 322d,1813 (939-23-851 51.79%),1026 (0.57),,
C,"Thompson, Mark",40y 297d,113 (55-2-56 49.56%),,←,
